排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
418,26888790,七月物语 Contes de juillet,2017,吉约姆·布哈克,Hanne Mathisen Haga/Andrea Romano/Sipan Mouradian/Salomé Diénis Meulien/Roman Jean-Elie/Milena Csergo/Lucie Grunstein/Jean Joudé/Théo Chedeville/Kenza Lagnaoui,剧情/喜剧,法语,法国,7.4,381,8.80%,55.40%,33.30%,1.10%,1.40%,143
419,26974615,波兰爱经 Sztuka kochania. Historia Michaliny Wisłockiej,2017,玛丽亚·萨多夫斯卡,玛达琳娜·波扎斯卡/彼得·亚当奇克/卡罗利娜·格鲁什卡/阿尔卡迪乌什·雅库比克/达努塔·斯腾卡/托马斯·科特/阿图尔·巴奇斯/波利斯·席克/多萝塔·科拉克/伊沃娜·别尔斯卡/娅希米娜·波拉克/亚历克桑德拉·贾斯塔/沃伊切赫·麦克瓦尔达斯基/贾斯蒂娜·瓦西勒斯加/厄克·卢博斯/马切伊·马杰斯基,喜剧/爱情/传记,波兰语 / 德语,波兰,7.4,2332,16.00%,44.80%,34.80%,3.80%,0.60%,762
420,26923094,重审基督 The Case for Christ,2017,乔·戈恩,迈克·沃格尔/埃丽卡·克里斯滕森/费·唐纳薇/罗伯特·福斯特/弗兰基·费森/L·斯科特·卡德维尔/迈克·普涅夫斯基/凯文·塞兹摩尔/汤姆·诺维茨基/罗斯·布莱克维尔/乔丹·考克斯/雷内尔·吉布斯/黑利·罗森沃瑟/特雷西·邦纳/马修·布兰赫,剧情/传记/历史,英语,美国,7.4,1036,32.00%,29.20%,23.60%,8.70%,6.40%,339
421,26940049,我们 Sobre Nós,2017,Mauro Carvalho,Thiago Cazado/Mauro Carvalho/Rodrigo Bittes/Leandro Menezes/Carmem Moretzsohn/Andreessa Lee,剧情/爱情/同性,葡萄牙语,巴西,7.4,2005,21.10%,37.40%,33.70%,6.60%,1.20%,857
422,27155250,玛丽莲 Maryline,2017,圭洛姆·加里尼,阿德琳·戴尔米/凡妮莎·帕拉迪丝/爱丽丝·波尔/艾瑞克·拉夫/泽维尔·布瓦/拉斯·艾丁格/帕斯卡·艾比约/克洛蒂尔德·莫莱特,剧情,法语,法国 / 比利时,7.5,326,16.40%,48.00%,28.60%,6.30%,0.70%,137
423,27076871,我的英雄学院 OAD2 死亡训练 僕のヒーローアカデミア Training of the Dead,2017,长崎健司,山下大辉/三宅健太/冈本信彦/石川界人/佐仓绫音/悠木碧/广桥凉/细谷佳正/井上麻里奈,剧情/动作/动画,日语,日本,7.4,3293,40.90%,28.50%,10.20%,1.40%,18.90%,765
424,26963232,破狱 破獄,2017,深川荣洋,北野武/山田孝之/吉田羊/满岛光/桥爪功/胜村政信/池内博之/中村苍/松重丰/寺岛进/渡边一计,剧情/犯罪,日语,日本,7.4,2363,16.50%,42.50%,35.80%,4.60%,0.60%,746
425,26942569,伯德里纳特的新娘 Badrinath Ki Dulhania,2017,Shashank Khaitan,瓦伦·达万/阿莉雅·布哈特/斯南德·柯克尔/Shweta Prasad/高哈尔·汗/阿帕尔夏克提·库拉那,剧情/喜剧/爱情,印地语,印度,7.4,1060,18.60%,40.30%,35.00%,5.50%,0.70%,268
426,26686185,责任 واجب,2017,安娜玛丽·雅西尔,萨莱·巴克里/穆罕默德·巴克里/Maria Zreik,剧情/喜剧,阿拉伯语,巴勒斯坦 / 挪威 / 哥伦比亚 / 法国 / 德国 / 约旦 / 丹麦,7.5,420,15.40%,47.80%,32.10%,3.70%,0.90%,156
427,27092745,乌鸦 Korparna,2017,詹斯·阿苏尔,瓦尔特·斯卡斯加德/珍·约翰逊/彼得·达勒/瑞内·拜诺索恩/杨思·约恩·斯波塔格/玛莉亚·海思坎恩/罗杰·斯多姆,剧情,瑞典语,瑞典,7.4,366,15.60%,40.00%,41.10%,2.90%,0.40%,120
428,26949216,阿拉比亚 Arábia,2017,João Dumans,阿里斯蒂德·德·索萨/穆里洛·卡里亚里/格劳西亚·范德菲尔德/雷娜塔·卡布拉尔/雷南·罗维达,剧情,葡萄牙语,巴西,7.3,365,12.10%,47.90%,35.70%,3.90%,0.40%,140
429,5165904,黄埔军魂 黃埔軍魂,1978,刘家昌,柯俊雄/甄珍/胡因梦/张美瑶/向华强/柯受良/刘梦燕/恬妞,剧情,汉语普通话,中国台湾,7.4,323,23.80%,34.50%,31.90%,6.00%,3.80%,87
430,27158256,陪练人生 Sparring,2017,塞缪尔·朱义,马修·卡索维茨,剧情,法语,法国,7.4,309,13.50%,46.40%,37.60%,2.50%,0.00%,98
431,26952990,一位著名的病人 Masaryk,2017,朱利斯·舍夫契克,卡瑞尔·罗登/雅丽·乔维尔/德尔莫特·克劳利/Gina Bramhill/保罗·尼古拉斯/伊娃·赫兹格瓦/汉斯·齐施勒/Stewart Moss/Milton Welsh/Joan Blackham/艾米丽娅·瓦萨约娃/‎蒂姆·普雷斯‎/Martin Hofmann/奥德里奇•凯瑟/祖扎娜·克罗内洛娃,剧情/传记/历史,捷克语 / 斯洛伐克语 / 英语 / 法语 / 德语,捷克 / 斯洛伐克 / 德国,7.4,141,12.90%,47.40%,37.10%,1.70%,0.90%,45
433,27103779,签约幽会 بدون تاریخ بدون امضا,2017,瓦希德·贾利万德,Amir Aghaee/Zakieh Behbahani/Saeed Dakh/纳维德·穆罕默德扎德/Alireza Ostadi/赫蒂耶·提拉妮,剧情,波斯语,伊朗,7.4,286,8.50%,55.00%,34.90%,1.60%,0.00%,94
434,27194901,宁多夫女王 Königin von Niendorf,2017,Joya Thome,Lisa Moell,剧情/家庭,德语,德国,7.4,192,13.90%,45.30%,36.50%,3.60%,0.70%,57
435,30421624,公平的代价 The Price of Fairness,2017,Alex Gabbay,,,英语,英国,7.4,192,12.20%,51.20%,31.10%,5.50%,0.00%,71
436,27125546,帕顿·奥斯瓦尔特：覆灭 Patton Oswalt: Annihilation,2017,帕顿·奥斯瓦尔特,帕顿·奥斯瓦尔特,喜剧,英语,美国,7.4,168,16.30%,45.70%,34.10%,1.60%,2.30%,62
437,26953498,Jim Gaffigan: Cinco,2017,吉姆·加菲根,吉姆·加菲根,喜剧,英语,美国,7.3,148,17.50%,38.30%,40.00%,2.50%,1.70%,44
438,27000062,周六夜现场：吉米·法伦/哈里·斯泰尔斯 Saturday Night Live Jimmy Fallon/Harry Styles,2017,吉米·法伦,吉米·法伦/哈里·斯泰尔斯/瑞秋·德拉彻,喜剧,英语,美国,7.4,146,24.30%,35.10%,29.70%,9.90%,0.90%,51
439,27140019,单独华尔兹 혼자 추는 왈츠,2017,黄昇基,吕会铉/文佳煐/赵仁宇/河智恩,剧情/爱情,韩语,韩国,7.4,145,17.10%,40.00%,39.00%,2.90%,1.00%,47
440,26986847,迈克·比尔比利亚：妙趣天成 Mike Birbiglia: Thank God for Jokes,2017,迈克·比尔比利亚,迈克·比尔比利亚,喜剧/脱口秀,英语,美国,7.4,116,17.20%,45.20%,31.20%,4.30%,2.20%,39
441,27089823,Ari Shaffir: Double Negative,2017,Ari Shaffir,Ari Shaffir,喜剧,英语,美国,7.4,112,16.30%,45.30%,33.70%,3.50%,1.20%,29
442,27203246,Todd Barry: Spicy Honey,2017,托德·巴里,托德·巴里,喜剧,英语,美国,7.4,99,17.70%,40.50%,35.40%,5.10%,1.30%,28
443,35256438,死亡笔记 Death Note,2017,威尔 艾姆,威尔 艾姆,剧情,法语,法国,7.4,113,18.90%,43.30%,30.00%,5.60%,2.20%,10
444,27114269,绫濑遥倾听战争 从地图上消失的秘密岛屿 綾瀬はるか「戦争」を聞く～地図から消された秘密の島～,2017,TBS,绫濑遥/藤本安马,真人秀,日语,日本,7.4,1429,45.30%,26.30%,5.00%,0.60%,22.80%,409
445,27115485,假面骑士Ex-aid True Ending 劇場版 仮面ライダーエグゼイド トゥルー・エンディング,2017,饭岛宽骑,饭岛宽骑/濑户利树/松本享恭/岩永彻也/松田流花,动作/科幻,日语,日本,7.4,875,21.40%,35.80%,37.00%,4.90%,0.90%,157
446,26774315,寂静岭：起源 Silent Hill: Genesis,2017,Michael Burhan,Meggie Maddock/Michael Carey/Michael Nuccio,剧情/悬疑/惊悚/恐怖/犯罪/奇幻,英语,美国,7.4,423,24.30%,32.70%,34.90%,5.00%,3.10%,23
447,27621845,灵犬雪莉3 Belle et Sébastien 3 le dernier chapitre,2017,克洛维斯·科尔尼亚克,安妮·波努瓦/费利克斯·博叙埃/克洛维斯·科尔尼亚克,家庭/冒险,法语,法国,7.4,420,23.00%,30.20%,41.00%,4.70%,1.20%,104
448,28458767,如此疯狂的心 Dieses bescheuerte Herz,2017,马克·罗特蒙德,埃利亚斯·穆巴里克/Philip Noah Schwarz/Nadine Wrietz/尤韦·普罗伊斯/Lisa Bitter/Jürgen Tonkel/Bruno Sauter/麦克斯·阿伯蒂/Lu Bischoff/Stephan Buschmann/Nikolaus Frei/Sebastian Gerold/Kim Girschner/利奥波德·霍尔农/Judith Kernke/Lena Meckel/卡琳·泰勒,剧情/喜剧,德语,德国,7.4,222,16.40%,46.90%,29.90%,4.50%,2.30%,73
449,27096631,巨石强森和Siri：事事在握 The Rock x Siri Dominate The Day,2017,道恩·强森,道恩·强森/Siri,喜剧,英语 / 法语,美国,7.4,221,20.80%,32.80%,43.70%,2.20%,0.50%,43
450,26754074,哈尔姆斯 Хармс,2017,伊万·布洛茨尼科夫,Wojciech Urbanski,传记,俄语,俄罗斯 / 立陶宛,7.4,191,18.80%,39.00%,37.70%,3.90%,0.60%,56
451,26959241,压力的真相 BBC The Truth About Stress,2017,Fiona Phillips,Fiona Phillips,紀錄片 Documentary,英语,英国,7.5,166,16.90%,46.00%,32.30%,4.80%,0.00%,69
452,26909300,赤足 Po strnisti bos,2017,扬·斯维拉克,扬·特日斯卡/奥德里奇•凯瑟/Tereza Ramba/翁德雷·维特希/Alois Grec/佩特拉·斯贝尔克瓦/海尼克·塞马克/兹旦内克·斯维拉克/Viera Pavlíková/苏珊娜·斯狄沃诺娃/米罗斯拉夫·塔博尔斯基/Petr Brukner/Robert Bárta/Dominika Frydrychová/Miroslav Hanus,,捷克语,捷克,7.3,163,11.40%,47.20%,39.00%,2.40%,0.00%,51
453,27075265,克里斯·德埃利亚：怒火勇男 Chris D'Elia: Man on Fire,2017,克里斯·德埃利亚,克里斯·德埃利亚,喜剧,英语,美国,7.4,150,23.70%,28.90%,42.10%,4.40%,0.90%,48
454,26974616,第70届英国电影学院奖颁奖典礼 The British Academy Film Awards 2017,2017,斯蒂芬·弗雷,斯蒂芬·弗雷/艾玛·斯通/卡西·阿弗莱克/戴夫·帕特尔/维奥拉·戴维斯/达米恩·查泽雷/肯·洛奇/梅尔·布鲁克斯/汤姆·赫兰德/特拉维斯·奈特/梅丽尔·斯特里普/休·格兰特/伊莎贝尔·于佩尔/艾米·亚当斯/艾米莉·布朗特/米歇尔·威廉姆斯/埃迪·雷德梅恩/J. K. 罗琳/安德鲁·加菲尔德/汤姆·希德勒斯顿/佩内洛普·克鲁兹/妮可·基德曼/西蒙·佩吉/菲丽希缇·琼斯/坦迪·牛顿/朗·霍华德/布莱丝·达拉斯·霍华德/里兹·阿迈德/黛西·雷德利/卢克·伊万斯/詹米·多南/汤姆·福特/亚伦·泰勒-约翰逊/维果·莫腾森/乔治·麦凯/马克·里朗斯/劳米·拉佩斯/苏菲·特纳/安雅·泰勒-乔伊/凯莉·麦克唐纳/威廉王子,真人秀,英语,英国,7.4,93,14.30%,44.40%,38.10%,3.20%,0.00%,27
455,27186581,周六夜现场：蒂凡尼·哈迪斯/泰勒·斯威夫特 Saturday Night Live Tiffany Haddish/Taylor Swift,2017,蒂凡尼·哈迪斯,蒂凡尼·哈迪斯/泰勒·斯威夫特,喜剧,英语,美国,7.4,95,16.40%,43.30%,37.30%,1.50%,1.50%,38
456,27186583,周六夜现场：Chance The Rapper/埃米纳姆 Saturday Night Live Chance The Rapper/Eminem,2017,Chance The Rapper,Chance The Rapper/埃米纳姆,,英语,美国,7.4,79,16.00%,46.00%,30.00%,8.00%,0.00%,37
457,26924070,动物战队兽王者VS忍忍者：来自超级战队的未来信息 劇場版 動物戦隊ジュウオウジャーVSニンニンジャー 未来からのメッセージ from スーパー戦隊,2017,竹本升,中尾畅树/柳美稀/南羽翔平/渡邉剣/立石晴香/国岛直希/西川俊介/松本岳/中村嘉惟人/矢野優花/山谷花纯,动作/儿童,日语,日本,7.4,77,28.10%,26.60%,37.50%,4.70%,3.10%,13
458,24753477,蜘蛛侠：英雄归来 Spider-Man: Homecoming,2017,乔·沃茨,汤姆·赫兰德/小罗伯特·唐尼/玛丽莎·托梅/迈克尔·基顿/雅各布·巴特朗/托尼·雷沃罗利/赞达亚/乔恩·费儒/亚伯拉罕·阿塔哈/劳拉·哈里尔/迈克尔·巴尔别里/罗根·马歇尔-格林/马丁·斯塔尔/唐纳德·格洛弗/汉尼拔·布勒斯/迈克尔·曼多/博基姆·伍德拜因/肯尼斯·崔/詹妮弗·康纳利/格温妮斯·帕特洛/克里斯·埃文斯,动作/科幻/冒险,英语,美国,7.3,407244,13.40%,44.60%,37.10%,4.10%,0.80%,107041
459,26759539,十万个冷笑话2,2017,卢恒宇,山新/郝祥海/李姝洁/藤新/图特哈蒙/李佳怡/佟心竹/九孔/卢恒宇/宝木中阳,喜剧/动画/奇幻,汉语普通话,中国大陆,7.3,95552,16.90%,41.40%,34.00%,6.10%,1.70%,29736
460,26995137,忠爱无言,2017,谈宜之,高强/于月仙/李玉峰/二货/储毅/王玉宁,剧情,汉语普通话,中国大陆,7.3,32253,20.60%,36.10%,32.10%,8.90%,2.20%,12052
461,26616145,共助 공조,2017,金成勋,玄彬/柳海真/金柱赫/张荣男/李东辉/林允儿/李伊庚,动作,韩语,韩国,7.3,32599,16.50%,37.60%,40.70%,4.60%,0.60%,9768
462,27038968,蚯蚓 지렁이,2017,尹学烈,金正均/吴艺雪,剧情/犯罪,韩语,韩国,7.3,28333,16.80%,39.30%,37.70%,5.20%,0.90%,8334
463,26304310,美国行动 American Made,2017,道格·里曼,汤姆·克鲁斯/萨拉·赖特/多姆纳尔·格里森/杰西·普莱蒙/卡赖伯·兰德里·琼斯/罗拉·科克/杰玛·梅斯/康纳·特里内尔/本尼托·马丁内斯/艾普尔·比尔林斯利/杰德·瑞斯/斯蒂芬·考特尔/罗伯特·普拉尔戈/E·罗杰·米切尔/贾斯蒂斯·利克/莎朗·莫里斯/罗伯特·法里奥尔/亚历杭德罗·埃达,喜剧/动作/传记/犯罪,英语 / 西班牙语,美国,7.3,41456,10.30%,49.80%,37.00%,2.50%,0.40%,10294
464,27077266,米花之味,2017,鹏飞,英泽/叶不勒/叶门/叶拼/林晓初/茶艾南,剧情,汉语普通话 / 云南话 / 傣语,中国大陆,7.3,23498,11.80%,48.90%,34.80%,3.90%,0.70%,9888
465,26761688,生死之墙 The Wall,2017,道格·里曼,亚伦·泰勒-约翰逊/约翰·塞纳/莱斯·纳克里,剧情/惊悚/战争,英语,美国,7.3,16770,14.20%,44.50%,36.00%,4.20%,1.10%,3935
466,26710371,酒会 The Party,2017,莎莉·波特,基里安·墨菲/艾米莉·莫迪默/蒂莫西·斯波/派翠西娅·克拉克森/克里斯汀·斯科特·托马斯/切莉·琼斯/布鲁诺·冈茨,剧情/喜剧,英语,英国,7.3,16427,13.90%,44.00%,36.10%,5.10%,0.90%,7102
467,5041518,在切瑟尔海滩上 On Chesil Beach,2017,多米尼克·库克,西尔莎·罗南/艾米丽·沃森/安-玛莉·杜芙/萨缪尔·韦斯特/比利·豪尔/阿德里安·斯卡伯勒/碧碧·凯芙/拉斯穆斯·哈迪克/琼乔·奥雷尔/勃朗特·卡迈克尔/伯纳多·桑托斯/戴维·奥拉瓦莱·阿印德/泰·赫尔利/克莱尔·阿什顿/朵拉·布莱恩/罗伯特·斯蒂芬斯/丽塔·塔欣厄姆,剧情/爱情,英语,英国,7.3,15874,13.70%,44.70%,37.10%,4.00%,0.50%,6289
468,25850715,虐杀器官 虐殺器官,2017,村濑修功,中村悠一/三上哲/梶裕贵/石川界人/小林沙苗/土师孝也/山路和弘/莲岳大/大川透/五十岚丽/中博史/桐本拓哉/深见梨加/后藤弘树/佐佐健太/田丸裕臣/高桥伸也/小林直人/中村和正/德本英一郎/户田惠/山村响/家中宏/市道真央/种崎敦美/手冢弘道/金子森/近藤祐司/村田齐洁/大塚明夫/樱井孝宏,科幻/动画,日语,日本,7.3,6811,16.30%,39.40%,36.80%,5.70%,1.80%,2190
469,26875259,一级机密 1급기밀,2017,洪基善,金相庆/金玉彬/崔武成/崔奎华/金炳哲/申承焕/林承代/徐贤宇/丁一宇/柳善/金重基/李智媛/金景南/朴忠善/黄宝罗/李杭娜,剧情/惊悚/犯罪,韩语,韩国,7.3,6090,14.40%,41.10%,40.30%,3.50%,0.70%,1626
470,24522026,动物园长的夫人 The Zookeeper's Wife,2017,妮琪·卡罗,杰西卡·查斯坦/约翰·海尔登贝格/丹尼尔·布鲁赫/蒂莫西·拉德福德/伊芙雷特·多/伊多·戈德堡/希拉·哈斯/迈克尔·麦克埃尔哈顿/瓦尔·马罗库/玛尔塔·艾索瓦/丹尼尔·雷提莫斯基/弗雷德里克·普雷斯顿/西奥·普雷斯顿/戈兰·卡斯蒂克,剧情/传记/历史/战争,英语,捷克 / 英国,7.3,11968,14.60%,42.00%,39.30%,3.70%,0.50%,3683
471,26528871,好时光 Good Time,2017,本·萨弗迪,罗伯特·帕丁森/本·萨弗迪/泰丽尔·韦伯斯特/詹妮弗·杰森·李/巴克德·阿巴蒂/内可罗/苏利芒·西尔·萨瓦内/菲尔·卡帕多拉/肖恩·雷伊/巴迪·杜瑞斯/马科斯·A·冈萨雷斯/克利夫·莫伊伦/埃德加·莫雷斯/卢卡斯·艾略特·艾博尔,剧情/犯罪,英语,美国,7.3,14388,13.60%,44.70%,35.10%,5.50%,1.00%,6033
472,27157811,死于明日 Die Tomorrow,2017,纳瓦彭·坦荣瓜塔纳利,桑尼·苏瓦美塔农/帕查·朋皮雷亚/茱蒂蒙·琼查容苏因/瓦尔蕾特·瓦帖儿/淳妮苷·内醉/札玲朋·尊克迪,剧情,泰语 / 英语,泰国,7.3,7596,14.60%,44.60%,35.50%,4.10%,1.20%,3650
473,26698601,快乐结局 Happy End,2017,迈克尔·哈内克,伊莎贝尔·于佩尔/让-路易·特兰蒂尼昂/马修·卡索维茨/芳汀·阿杜安/弗兰茨·罗戈夫斯基/劳拉·薇琳顿/奥拉利亚·佩蒂特/托比·琼斯/希尔·佩尔/哈萨姆·甘西/娜比哈·阿卡瑞/卓德·盖思特利/菲利普·杜·詹纳兰德/多米尼克·贝纳尔,剧情/家庭,法语,法国 / 奥地利 / 德国,7.3,9118,11.60%,47.50%,36.80%,3.60%,0.50%,3989
474,26627754,普通女人 Una mujer fantástica,2017,塞巴斯蒂安·莱里奥,丹妮拉·维加/弗朗西斯科·雷耶斯/路易斯·尼科/艾琳·库彭海姆/尼古拉斯·萨维德拉/安帕罗·诺格拉/特丽妮达·冈萨雷斯/内斯托尔·坎蒂利亚纳/亚历山德罗·高克/安东尼娅·泽格斯/塞尔吉奥·埃尔南德斯/罗伯托·法里亚斯/克里斯蒂安·查帕罗/戴安娜·卡西斯/爱德华多·帕谢罗/法比奥拉·萨莫拉/马尔西亚·塔格莱,剧情/同性,西班牙语,智利 / 德国 / 西班牙 / 美国,7.3,12306,10.50%,47.00%,38.60%,3.20%,0.70%,5041
475,26933356,无巧不成婚 Le sens de la fête,2017,奥利维埃·纳卡什,让-皮埃尔·巴克里/让-保罗·卢弗/吉尔·勒卢什/樊尚·马凯涅/伊尔·哈达拉/苏珊娜·克莱蒙/阿尔班·伊万诺夫/海伦·文森特/本杰明·拉维赫尼/茱迪丝·谢拉/威廉·勒布吉欧/凯文·阿札伊斯/安托万·夏佩,剧情/喜剧,法语,法国,7.3,6474,12.80%,44.10%,38.80%,3.50%,0.80%,2696
476,26841305,那年八岁,2017,杨瑾,罗京民/杜俊豪/邱林/吕亚萍/焦妮,剧情/儿童,汉语普通话,中国大陆,7.3,4583,13.50%,41.80%,39.40%,4.70%,0.70%,1959
477,26740543,野小子们 Les Garçons sauvages,2017,贝特朗·芒蒂格,保利娜·洛里拉德/维玛拉·庞斯/戴安·罗赛尔/安纳尔·斯诺克/玛蒂尔德·瓦尔尼耶/萨姆·卢维克/埃琳娜·勒文松/娜塔莉·理查德/萝拉·克雷顿,剧情/悬疑/奇幻/冒险,法语 / 英语,法国,7.3,4860,17.60%,40.30%,32.00%,7.20%,2.80%,2194
478,26878881,魔法少女伊莉雅：雪下的誓言 劇場版 Fate/kaleid liner プリズマ☆イリヤ 雪下の誓い,2017,大沼心,杉山纪彰/名冢佳织/门胁舞以/花江夏树/下屋则子/小山力也/中田让治,动画/奇幻,日语,日本,7.3,2346,20.80%,35.30%,35.20%,6.80%,1.80%,687
479,26948059,热血街区电影版2：天空尽头 HiGH & LOW THE MOVIE 2 / END OF SKY,2017,久保茂昭,岩田刚典/登坂广臣/田崎敬浩/黑木启司/洼田正孝/山田裕贵/林遣都/小林直己,动作,日语,日本,7.3,2334,20.80%,33.80%,35.50%,8.00%,2.00%,641
480,26993148,玫瑰公寓,2017,高垒,,剧情/爱情/动画/惊悚,无对白,中国大陆,7.3,1404,14.00%,48.30%,29.10%,8.10%,0.60%,376
481,26837951,最后的食谱 麒麟之舌的记忆 ラストレシピ 麒麟の舌の記憶,2017,泷田洋二郎,二宫和也/西岛秀俊/宫崎葵/绫野刚/西畑大吾/竹野内丰/笈田吉/伊川东吾/小野寺晃良,剧情,日语,日本,7.3,7294,15.70%,40.10%,37.40%,5.10%,1.70%,2854
482,26824014,德国往事 Es war einmal in Deutschland...,2017,山姆·贾巴尔斯基,莫里兹·布雷多/安婕·特拉乌/提姆·塞菲/马克·伊瓦涅/安纳托·陶布曼/帕尔·马可赛/约阿希姆·保罗·阿斯波克/乔尔·巴斯曼/杰夫·伯勒尔/塔妮娅·贾巴尔斯基/克里斯蒂安·米厄特克,剧情/喜剧/战争,德语 / 英语,德国 / 卢森堡 / 比利时,7.3,1551,13.20%,44.20%,39.70%,2.40%,0.50%,422
483,27021883,无人注视 Nadie Nos Mira,2017,茱莉亚·索罗门诺芙,吉列尔莫·普宁/拉斐尔·菲洛/佩奥拉·巴迪翁/梅特·蒙特罗/艾西亚·帕芬/布赖恩·莱德/埃莱娜·罗杰/阿纳·卡罗莱纳·利马/凯里·索恩/帕斯卡·叶菲斯特/克里斯蒂娜·墨里森/佩特拉·科斯塔/贾蒙·华盛顿,剧情/同性,西班牙语 / 英语 / 葡萄牙语,阿根廷 / 西班牙 / 哥伦比亚 / 巴西 / 美国,7.3,3008,13.10%,44.30%,37.80%,3.90%,0.80%,1203
484,26754104,僵尸游乐园 Zombillénium,2017,阿尔蒂尔·德潘,Emmanuel Curtil/Alain Choquet /阿尔蒂尔·德潘/亚历克斯·托马逊/露西娅·桑切斯/Kelly Marot/Mat Bastard/Emmanuel Jacomy/Esther Corvez-Beaudoin/Fily Keita/Gilbert Lévy/Hervé Caradec/Claire Beaudoin/Jean-Christophe Quenon/Véronique Ataly/Philippe Leroy/Antoine Fleury,喜剧/动画/恐怖/奇幻,法语,法国 / 比利时,7.3,795,13.70%,43.30%,39.50%,2.80%,0.70%,293
485,26901236,暗金烂狗5 闇金ドッグス5,2017,元木隆史,青木玄德/菅原大吉/山田裕贵/美谷和枝,,日语,日本,7.4,106,18.90%,36.70%,38.90%,5.60%,0.00%,36
486,30192280,和詹姆斯·迪恩一起生活 Ma vie avec James Dean,2017,多米尼克·舒瓦西,约翰尼·拉斯/米凯尔·佩利西尔/娜塔莉·理查德/朱丽叶·达明斯/玛丽·维尔纳德/贝特朗·贝林/弗朗索瓦兹·勒布伦,喜剧/同性,法语 / 英语,法国,7.3,1157,18.90%,37.50%,36.00%,6.00%,1.60%,399
487,27046403,大剧院 Большой,2017,瓦列里·托多罗夫斯基,阿丽萨·弗雷因德利赫/瓦连京娜.捷利奇金娜/叶卡捷琳娜·萨穆伊利纳/亚历山大·多莫加罗夫/尼古拉斯·勒里奇/波琳娜·奥格/安娜·伊萨耶娃/玛格丽塔·西莫诺娃,剧情,俄语 / 英语 / 法语,俄罗斯,7.3,627,17.10%,38.60%,38.80%,4.90%,0.60%,200
488,27167836,苏莱曼山 Сулайман Тоо,2017,伊丽莎维塔·斯蒂肖娃,Daniel Daiyrbekov/Turgunai Erkinbekova/Perizat Ermanbaeva/Asset Imangaliev/Nasira Mambetova,剧情,俄语,俄罗斯 / 吉尔吉斯斯坦,7.3,644,9.90%,48.30%,38.10%,3.50%,0.20%,236
489,26789130,狮子今夜死亡 Le lion est mort ce soir,2017,诹访敦彦,让-皮埃尔·利奥德/波林·艾蒂安/Jules Langlade/Adrien Cuccureddu/Adrien Bianchi/Louis Bianchi/Romain Mathey/Mathis Nicolle/Coline Pichon-Le Maître/Emmanuelle Pichon-Le Maître/拉法乐·杰布拉/Lou-Ann Mazeau-Guéguen/阿图·阿拉里/莫德·惠勒/Noë Sampy/埃尔万·勒·杜克/弗朗索瓦·米肖/Isabelle Weingarten/路易多·德·朗克桑,剧情,法语,法国 / 日本,7.3,924,11.10%,48.80%,36.50%,3.30%,0.30%,363
490,27616219,2017 SBS 歌谣大战 2017SBS歌谣大战,2017,李知恩,李知恩/柳熙烈,音乐/歌舞,韩语,韩国,7.3,123,35.60%,26.70%,20.80%,3.00%,13.90%,29
491,26987989,告诉我！辣妹子酱 OAD おしえて! ギャル子ちゃん OAD,2017,川口敬一郎,和氣あず未/富田美憂/高橋未奈美,喜剧/动画,日语,日本,7.3,115,18.90%,34.70%,42.10%,3.20%,1.10%,16
492,27144844,Def喜剧果酱25 Def Comedy Jam 25,2017,路易斯·J·霍维茨,大卫·查普尔/蒂凡尼·哈迪斯/史蒂夫·哈维/比尔·贝拉米/Bruce Bruce/塞德里克·凯尔斯/吹牛老爹/艾迪·格里芬/凯文·哈特,喜剧,英语,美国,7.3,84,21.70%,33.30%,35.00%,6.70%,3.30%,25
493,26743467,查尔斯三世 King Charles III,2017,鲁伯特·古尔德,蒂姆·皮戈特-史密斯/奥利弗·克里斯/理查德·古尔丁/夏洛特·莱利/玛格特·莱斯特/塔马拉·劳伦斯/亚当·詹姆斯/普莉安卡·伯福德/蒂姆·迈克穆兰/凯蒂·布莱本/尼亚切·海邓迪/约翰·斯拉普内尔/帕斯·萨克勒/伊恩·雷德福/马克斯·班内特,剧情/奇幻,英语,英国,7.3,2169,14.60%,40.90%,38.10%,5.40%,1.00%,999
494,26966600,清洁饮食，肮脏真相 Horizon - Clean Eating The Dirty Truth,2017,Tristan Quinn,Giles Yeo,,英语,英国,7.3,394,14.80%,43.30%,37.40%,2.60%,2.00%,129
496,27069294,冥想公园 Meditation Park,2017,沈小艾,郑佩佩/马泰/吴珊卓/唐·麦凯勒/扎克·圣蒂亚戈/Jemmy Chen/莉莲·林/洪林小湛/Sharmaine Yeoh/莲妮·芭拉班/William Budijanto/库蒂斯·伦姆/黄仁勋/Robbie Segulam/赫罗斯加·马修斯,剧情,英语,加拿大,7.2,266,12.50%,44.90%,36.10%,4.60%,1.90%,91
497,27030523,假面骑士EX-AID 秘技 超战斗DVD 假面骑士Lazer てれびくん超バトルDVD 仮面ライダーエグゼイド【裏技】仮面ライダーレーザー,2017,铃村展弘,小野塚勇人/飯島寛騎/濑户利树/松田流花,剧情/动作,日语,日本,7.3,234,25.10%,25.10%,41.50%,7.20%,1.00%,33
