排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
196,34952398,如能行走 Strahinja Banovic,2021,斯戴芬·阿森尼叶维克,伊伯拉姆·科马/内博伊萨·杜加利奇/施特林加·布拉济奇/Nancy Mensah-Offei/Maxim Khalil/Rami Farah/Slavisa Curovic/巴沙尔·拉海尔/Soulafa Oaishiq/Reham Alkassar/Svetla Mancheva/Jelena Mihajlovic,剧情,英语 / 塞尔维亚语,塞尔维亚 / 法国 / 卢森堡 / 保加利亚 / 立陶宛,7.5,228,12.60%,52.60%,31.40%,3.40%,0.00%,90
197,35390972,粘在一起的隔离 8 Rue de l'Humanité,2021,丹尼·伯恩,丹尼·伯恩/洛朗斯·阿尔内/弗朗索瓦·达密安/伊万·阿达勒/Jorge Calvo/艾莉森·惠勒/汤姆·里布/莉莲娜·罗维埃/娜威尔·玛达尼/艾丽·赛门,喜剧,法语,法国,7.5,2970,19.10%,41.80%,33.10%,5.20%,0.80%,1083
198,27124451,洞 Il buco,2021,米开朗基罗·弗兰马汀诺,Paolo Cossi/Jacopo Elia/Denise Trombin/Claudia Candusso/Mila Costi/Carlos José Crespo/Federico Gregoretti/Antonio Lanza/Nicola Lanza/Leonardo Larocca/Giovanbattista Sauro/Angelo Spadaro/Enrico Troisi/Luca Vinai/Leonardo Zaccaro,剧情,意大利语,意大利 / 法国 / 德国,7.6,920,17.40%,49.50%,28.10%,3.70%,1.30%,622
199,30344474,暗处的女儿 The Lost Daughter,2021,玛吉·吉伦哈尔,奥利维娅·科尔曼/达科塔·约翰逊/彼得·萨斯加德/杰西·巴克利/保罗·麦斯卡/阿尔芭·罗尔瓦赫尔/奥利弗·杰森-科恩/达格玛拉·多敏齐克/杰克·法辛/艾德·哈里斯/帕诺斯·科罗尼斯/瓦西利斯·科卡拉尼/尼克斯·普尔索尼迪斯/Ellie James/Yiannis Cheliotis/Abe Cohen/Ellie Mae Blake,剧情,英语,美国 / 希腊,7.5,13357,16.30%,48.40%,31.30%,3.30%,0.70%,5670
200,34952363,同桌的守护者 Okul Tıraşı,2021,费利特·卡拉汉,Ekin Koç/Melih Selçuk/Mahir Ipek/Cansu Firinci/Münir Can Cindoruk/Samet Yildiz/Ertan Gul/Mustafa Halli/Mert Hazir/Umit Bayram/Tekin Bulut/Dilan Parlak/Nedim Salman/Nurullah Alaca/Siddik Salaz,剧情,土耳其语 / 库尔德语,土耳其 / 罗马尼亚,7.5,1254,10.50%,57.00%,30.70%,1.30%,0.40%,464
201,35614378,Shane Gillis - Live In Austin,2021,John McKeever,Shane Gillis,喜剧,英语,美国,7.5,85,16.90%,50.80%,26.20%,4.60%,1.50%,30
202,35184151,杀手寓言 第二章 ザ・ファブル　殺さない殺し屋,2021,江口幹,冈田准一/木村文乃/平手友梨奈/安藤政信/黑濑纯/桥本爱实/井之胁海/宫川大辅/佐藤二朗/佐藤浩市/堤真一/山本美月/安田显/Masao Yoshii,喜剧/动作,日语,日本,7.5,7482,16.30%,47.40%,32.80%,2.90%,0.60%,2525
203,35240917,慕尼黑：战争边缘 Munich: The Edge of War,2021,克里斯蒂安·施沃霍夫,杰瑞米·艾恩斯/乔治·麦凯/罗伯特·巴瑟斯特/杰西卡·布朗·芬德利/奥古斯特·迪赫/阿历克斯·杰宁斯/安佳丽·莫辛德拉/桑德拉·惠勒/马克·路易斯·琼斯/丽芙·丽莎·弗赖斯/杰尼斯·纽沃纳/尼古拉斯·肖/汉勒斯·魏格纳/Jean-Luc Julien/马丁·基弗/Ross Donnelly/Tina Louise Owens/Genevieve Florence,剧情/惊悚/传记/历史,英语 / 德语,英国,7.5,6034,15.20%,49.20%,31.30%,3.30%,1.00%,2180
204,35448988,向着明亮那方,2021,兰茜雅,朱悦嘉/王诗懿/于小芙/贾邱/张金玲/朱彦潼/金娜/陈婷婷/戴海嘉/萧翟/邹风沁/李翔/苏亦菲/刘正宇/赵奔/蔡婕琳/彭师欣/衍予/杨启斌/杨子皓/梁以恒/刘舜/易卓志/于洪超/孙根庆/焦敬阁/王凯/邹亮/何向东/陆天成/张昱/杨鸥/杜晴晴/吴思禹/李倩/魏思芸/刘毛宁/张宇轩/王芮/徐冲/朱依东/张理/彭崇富/李敏/冯九兰,动画/家庭/儿童,汉语普通话,中国大陆,7.5,1657,8.60%,59.30%,29.30%,2.90%,0.00%,1068
205,35451919,周六夜现场：安雅·泰勒-乔伊/Lil Nas X Saturday Night Live Anya Taylor-Joy/Lil Nas X,2021,安雅·泰勒-乔伊,安雅·泰勒-乔伊/Lil Nas X/艾迪·布莱恩特 Aidy Bryant/迈克尔·彻/皮特·戴维森/麦基·戴/海蒂·加德纳/科林·乔斯特/凯特·麦克金农/亚历克斯·莫法特/凯尔·穆尼/艾戈·乌迪姆/克里斯·里德/塞西莉·斯特朗/基南·汤普森/梅丽莎·维亚西诺尔/Andrew Dismukes/克洛伊·菲内曼/杨伯文/达瑞尔·哈蒙德,音乐/真人秀,英语,美国,7.7,82,25.00%,41.70%,26.70%,5.00%,1.70%,31
206,35259430,我们都无法成为大人 ボクたちはみんな大人になれなかった,2021,森义仁,森山未来/伊藤沙莉/东出昌大/浅野堇/筱原笃/大岛优子/萩原圣人/冈山天音/奥野瑛太/原日出子/平岳大/片山萌美/高岛政伸/拉沙尔石井/丁瑞奇,爱情,日语,日本,7.5,5943,19.80%,42.20%,33.00%,4.20%,0.90%,2430
207,34945502,冠军 Mistrz,2021,马西耶·巴尔切夫斯基,拉法尔·扎维鲁查/马里安·杰奇茨/马尔桑·恰尼克/彼得·格洛瓦茨基/卢卡斯·斯佐布利克/马尔钦·博萨克/Martin Hugh Henley/格热戈日·马莱基/Piotr Witkowski,剧情/战争,德语 / 波兰语,波兰,7.4,1526,16.10%,42.40%,38.20%,2.60%,0.60%,321
208,35609609,第72届NHK红白歌会 第72回NHK紅白歌合戦,2021,大泉洋,大泉洋/川口春奈/和久田麻由子,真人秀,日语,日本,7.5,898,15.10%,46.80%,35.80%,1.60%,0.70%,440
209,35202921,让我聆听爱的歌声 アイの歌声を聴かせて,2021,吉浦康裕,土屋太凤/福原遥/工藤阿须加/兴津和幸/小松未可子/日野聪/大原沙耶香/滨田贤二/津田健次郎,动画,日语,日本,7.5,956,22.00%,39.90%,30.30%,6.30%,1.50%,356
210,35472616,圣刃＋全开者 超级英雄战记 セイバー＋ゼンカイジャー スーパーヒーロー戦記,2021,田崎龙太,内藤秀一郎/驹木根葵汰/山口贵也/川津明日香/青木瞭/生岛勇辉/岡宏明/市川知宏/铃木福/谷田步/石丸谦二郎/浅沼晋太郎/梶裕贵,剧情/科幻/奇幻/冒险,日语,日本,7.5,558,32.50%,27.30%,29.40%,6.10%,4.70%,159
211,35478677,GIVEN 反面的存在 ギヴン うらがわの存在,2021,大桥明代,矢野奖吾/内田雄马/中泽匡智/江口拓也/今井文也,爱情/动画/同性/音乐,日语,日本,7.6,493,27.20%,32.40%,35.70%,3.00%,1.70%,145
212,5154466,格蕾丝的堕落 A Fall from Grace,2021,詹妮弗·林奇,大卫·林奇/文森特·多诺费奥/福里斯特·惠特克/薇洛·西尔德斯/弗伦奇·斯图尔特/巴萨扎·盖提/塞德里克·凯尔斯/埃里克·查尔斯·威尔金森,剧情/悬疑/惊悚,英语,美国,7.3,118,22.50%,28.10%,42.70%,5.60%,1.10%,19
213,35208495,此乐不为何人所奏 Cette musique ne joue pour personne,2021,萨米埃尔·本谢特里,朗齐·贝迪亚/朱尔·本谢特里/瓦莱丽亚·布鲁尼·泰德斯基/凡妮莎·帕拉迪丝,喜剧/爱情,法语,法国 / 比利时,7.5,68,13.00%,51.90%,33.30%,1.90%,0.00%,32
214,35683280,波兰国度 Kraj,2021,Veronica Andersson,Julia Adamczyk/Pawel Adamczyk/Violetta Arlak,喜剧,波兰语,波兰,7.5,222,16.60%,47.00%,34.30%,1.70%,0.60%,69
215,35650061,电子身体 Electric bodies,2021,Antoine Janot,Rébecca Finet/Solène Rigot/Camille Le Gall,科幻,法语,法国,7.2,132,14.90%,45.50%,27.30%,9.10%,3.30%,44
216,25845392,长津湖,2021,陈凯歌,吴京/易烊千玺/段奕宏/朱亚文/李晨/韩东君/胡军/张涵予/黄轩/欧豪/史彭元/李岷城/唐国强/杨一威/周小斌/林永健/王宁/刘劲/卢奇/王伍福/耿乐/曹阳/李军/王同辉/艾米/石昊正/许明虎,剧情/历史/战争,汉语普通话 / 英语,中国大陆 / 中国香港,7.4,674508,24.00%,32.90%,32.20%,8.70%,2.10%,246042
217,35202365,我是你的人 Ich bin dein Mensch,2021,玛丽亚·施拉德,玛伦·艾格特/丹·史蒂文斯/桑德拉·惠勒/亨丽埃特·李赫特-罗赫/汉斯·鲁/Jürgen Tarrach/Monika Oschek/Annika Meier/沃尔夫冈·许布施/Helena Hentschel/Falilou Seck,喜剧/爱情/科幻,德语,德国,7.4,5374,14.90%,44.00%,37.00%,3.60%,0.50%,2466
218,34947776,守岛人,2021,陈力,刘烨/宫哲/侯勇/孙维民/宋春丽/张一山/陈创/陶慧敏/马少骅/迟蓬,剧情,汉语普通话,中国大陆,7.4,24901,19.30%,43.10%,26.10%,8.70%,2.80%,11536
219,35516745,疯神 Mad God,2021,菲尔·蒂贝特,亚力克斯·考克斯/Niketa Roman/Satish Ratakonda/Harper Taylor,动画/恐怖,英语,美国,7.4,3786,24.00%,35.20%,31.10%,6.70%,3.00%,1587
220,34851832,今天在这里 Here Today,2021,比利·克里斯托,蒂凡尼·哈迪斯/比利·克里斯托/莎朗·斯通/佩恩·拜德格雷/劳拉·本纳蒂/凯文·克莱恩/巴瑞·莱文森/路易莎·克劳瑟/乔安娜·阿德勒/希洛·维里科/安娜·迪佛·史密斯/苏珊·波尔法/里桑·瓦伦丁/蒂胡纳·里克斯/尼扬比·尼扬比/鲍勃·科斯塔斯/托尼·诺莫夫斯基/布兰登·乌拉诺维兹/丽贝卡·莫勒,喜剧,英语,美国,7.3,535,14.50%,44.10%,35.50%,4.70%,1.20%,163
221,33433405,大地 Land,2021,罗宾·怀特,罗宾·怀特/德米安·比齐尔/莎拉·道恩·普莱奇/金·迪肯斯/沃伦·克里斯蒂/芬莱·沃杰塔克-希松/布拉德·利兰/戴夫·特里布尔/巴布·米切尔/劳拉·延加,剧情,英语,美国,7.5,3309,20.80%,41.10%,32.80%,4.30%,0.90%,1260
222,35580063,罗斯巴德·贝克：醉拳 Rosebud Baker：Whiskey Fists,2021,Rosebud Baker,Rosebud Baker,喜剧/脱口秀,英语,美国,7.4,69,17.00%,43.40%,35.80%,1.90%,1.90%,27
223,35422807,扬名立万,2021,刘循子墨,尹正/邓家佳/喻恩泰/杨皓宇/陈明昊/秦霄贤/张本煜/柯达/邓恩熙/余皑磊/白客/赵文瑄/小爱/周奇,剧情/喜剧/悬疑,汉语普通话,中国大陆,7.4,608273,13.50%,48.90%,31.40%,5.20%,1.00%,208894
224,34779516,幻灭 Illusions perdues,2021,泽维尔·吉亚诺利,本杰明·瓦赞/塞西尔·德·弗朗斯/文森特·拉科斯特/泽维尔·多兰/莎乐美·德瓦斯/让娜·巴利巴尔/安德烈·马尔孔/路易多·德·朗克桑/热拉尔·德帕迪约/让-弗朗索瓦·斯泰弗南/Candice Bouchet/让-玛丽·弗兰/Saïd Amadis/Isabelle de Hertogh/Laurence Ferraro/让-保尔·米埃尔/亚历克西斯·巴尔博萨/米歇尔·克莱门特,剧情/爱情/历史,法语,法国 / 比利时,7.4,1834,14.30%,47.90%,32.80%,4.10%,1.00%,790
225,35490165,浪间 Entre les vagues,2021,阿娜伊丝·沃尔佩,索海拉雅各布/黛博拉·卢库穆娜/Mathieu Longatte/斯维娃·阿维蒂,剧情,法语,法国,7.4,617,17.60%,43.60%,31.40%,6.60%,0.80%,323
226,35293590,零一 Others 假面骑士灭亡迅雷 ゼロワン Others 仮面ライダー滅亡迅雷,2021,笕昌也,中川大辅/山口大地/中山咲月/砂川脩弥,动作,日语,日本,7.4,531,23.80%,36.70%,30.20%,5.80%,3.50%,119
227,35380733,如纸人生 Kağıttan Hayatlar,2021,坎·乌尔凯,卡加塔·卢索伊/Emir Ali Dogrul/Ersin Arici/Turgay Tanülkü/塞伦·厄兹蒂尔克/Oksan Büyük/Volkan Çaliskan/Tomris Çetinel/Osman Iskender Bayer/Mehmet Bahattin Genç,剧情,土耳其语,土耳其,7.4,909,17.20%,41.80%,34.80%,4.90%,1.40%,284
228,35426248,弱势角色友崎君 OVA1 弱キャラ友崎くん OVA1,2021,柳伸亮,佐藤元/金元寿子/长谷川育美/茅野爱衣/前川凉子,动画,日语,日本,7.4,173,21.20%,36.30%,34.90%,6.20%,1.40%,34
230,35203204,对我来说非常珍贵的你 내겐 너무 소중한 너,2021,李昌元,晋久/郑书妍/姜信日/张慧珍/朴艺妮/金泰勋,剧情,韩语,韩国,7.4,222,15.70%,42.70%,37.10%,3.90%,0.60%,74
231,35312224,我的流浪狗 June & Kopi,2021,Noviandra Santosa,Acha Septriasa/Makayla Rose Hilli/Ryan Delon,剧情/喜剧/家庭,印度尼西亚语,印度尼西亚,7.4,212,20.50%,36.40%,36.90%,4.00%,2.30%,73
232,35502988,86 -不存在的战区- 特别篇 血红的战场上绽放虞美人之花 86―エイティシックス― Special Edition 戦野に紅く雛罌粟の咲く,2021,石井俊匡,千叶翔也/长谷川育美/山下诚一郎/藤原夏海/早见沙织/铃代纱弓/白石晴香/石谷春贵/山下大辉/村田太志/植木慎英/小野将梦/泊明日菜/福原克己/坂泰斗/石上静香/贯井柚佳/风间万裕子/杉山里穗/三上哲/楠大典/古川慎/久野美咲/内田夕夜,科幻/动画,日语,日本,7.7,181,22.80%,45.60%,28.20%,1.30%,2.00%,37
233,35426219,第57届韩国百想艺术大赏 제57회 백상예술대상,2021,申东烨,申东烨/裴秀智/李濬益/洪宜廷/刘亚仁/全钟瑞/朴正民/金善映/刘在锡/金哲圭/申河均/金素妍/吴政世/廉惠兰/李到晛/朴柱炫/李昇基/张度妍/金宣虎/尹丹菲/李宗弼/洪元灿/卞约汉/薛景求/李政宰/赵震雄/高雅星/金惠秀/文素丽/具教焕/申正根/许峻豪/裴宗玉/李来/李絮/李姃垠/权英日/朴信宇/金希元/申娜妍/金秀贤/宋仲基/严基俊/李准基/金所泫/申惠善/严志媛/金智勋/李熙俊/崔代勋/朴河宣/申恩庆/张荣男/车清华/金永大/罗钟赞/南润寿/宋江/金贤秀/朴珪瑛/李珠英/崔成恩,真人秀,韩语,韩国,7.8,78,32.80%,26.20%,37.70%,3.30%,0.00%,28
234,30359376,美国女孩 美國女孩,2021,阮凤仪,林嘉欣/庄凯勋/方郁婷/林品彤/曾宝仪/夏于乔/黄镫辉/张诗盈/蔡嘉茵/蔡明修/张允曦/郭任峰/庞霈心/林苡涵/蔡斯亿/邱诗凌/吴廷华/林群/杨书岚/林真亦,剧情/家庭,汉语普通话 / 英语 / 闽南语,中国台湾,7.3,17571,12.70%,45.80%,37.50%,3.50%,0.50%,7447
235,35372792,老师，您能坐在我旁边吗？ 先生、私の隣に座っていただけませんか？,2021,堀江贵大,黑木华/柄本佑/奈绪/金子大地/风吹淳,剧情,日语,日本,7.4,5909,12.40%,47.80%,35.40%,3.80%,0.60%,2869
236,35288803,蜂箱 Hive,2021,布勒塔·巴肖利,Yllka Gashi/昆·拉杰萨/Aurita Agushi/Kumrije Hoxha/Adriana Matoshi/Molikë Maxhuni/Blerta Ismaili/Kaona Sylejmani/Mal Noah Safqiu/Xhejlane Terbunja/Ilir Prapashtica/Bislim Muçaj/Blin Sylejmani/Shkelqim Islami/Adem Karaga,剧情,阿尔巴尼亚语,科索沃 / 瑞士 / 阿尔巴尼亚 / 北马其顿,7.4,269,11.20%,50.00%,36.20%,2.20%,0.40%,106
237,33406477,抱紧我 Serre moi fort,2021,马修·阿马立克,薇姬·克里普斯/阿里耶·沃索尔特/Anne-Sophie Bowen-Chatet/Sacha Ardilly/Juliette Benveniste/Aurèle Grzesik/奥拉利亚·佩蒂特/Erwan Ribard/Cuca Bañeres Flos/Samuel Mathieu/Jean-Philippe Petit/Jean-Marc Supinski/Sylvain Micard/Siméon Micard/Victor Abadia,剧情,法语,法国,7.4,1276,13.50%,48.40%,33.80%,3.70%,0.70%,482
238,35546069,七囚徒 7 Prisioneiros,2021,亚历山大·莫拉托,Josias Duarte/Cecília Homem de Mello/Vitor Julian,剧情/犯罪,葡萄牙语,巴西,7.4,986,16.40%,43.20%,36.60%,2.80%,1.00%,321
239,34984524,熟春夫妇——活完一百岁的方法 お終活 熟春！人生、百年時代の過ごし方,2021,香月秀之,水野胜/桥爪功/高畑淳子/松下由树/刚力彩芽,剧情,日语,日本,7.5,72,17.50%,46.00%,33.30%,0.00%,3.20%,32
240,35656099,99.9：刑事专业律师 -完全新作SP 全新的相遇篇～ 99.9 -刑事専門弁護士- 完全新作SP新たな出会い篇～,2021,木村尚,松本润/香川照之/杉咲花/西岛秀俊,犯罪,日语,日本,7.4,2887,15.70%,42.20%,37.60%,4.00%,0.50%,1283
241,35708640,吉姆·加菲根：喜剧怪兽 Jim Gaffigan: Comedy Monster,2021,吉姆·加菲根,吉姆·加菲根,喜剧,英语,美国,7.4,122,21.20%,36.50%,33.70%,6.70%,1.90%,49
242,35683712,Louise,2021,Constance Bertoux,Lilly Caruso/Victoria Grosbois/Jean-Christophe Lebert/Alice Orsat/Clara Quilichini,,法语,法国,7.5,97,19.20%,37.20%,41.00%,2.60%,0.00%,30
243,35650130,佐伊的超凡圣诞节 Zoey's Extraordinary Christmas,2021,理查德·谢泼德,简·利维/斯盖拉·阿斯丁/约翰·克拉伦斯·斯图尔特/亚历克斯·纽厄尔/玛丽·斯汀伯根/安德鲁·里德斯/迈克尔·汤马斯·格兰特/卡皮尔·托尔沃克,喜剧/音乐,英语,美国,7.3,81,17.20%,37.50%,40.60%,4.70%,0.00%,29
244,35161768,夏日友晴天 Luca,2021,埃里康·卡萨罗萨,雅各布·特伦布莱/杰克·迪伦·格雷泽/艾玛·伯曼/萨维里奥·雷蒙多/玛娅·鲁道夫/萨莎·拜伦·科恩/马可·巴里切利/吉姆·加菲根/彼得·孙/洛伦佐·克里斯奇/玛丽娜·马西罗尼/吉诺·拉·莫妮卡/桑迪·马丁/嘉科莫·吉安尼欧缇/艾莉莎·加布瑞利/咪咪·梅纳德/埃里康·卡萨罗萨/吉姆·皮里/Gino D'Acampo,喜剧/动画/奇幻/冒险,英语 / 意大利语,美国,7.3,99851,13.00%,43.10%,41.00%,2.80%,0.10%,39803
245,35442458,老亨利 Old Henry,2021,帕塔诗·蓬西里,斯蒂芬·多尔夫/蒂姆·布雷克·尼尔森/小理察·斯贝特/马克斯·阿西涅加/斯科特·黑兹/布拉德·卡特/特雷斯·阿德金斯/加文·刘易斯/Kent Shelton,犯罪/西部,英语,美国,7.3,5558,12.20%,46.90%,37.20%,2.90%,0.80%,1674
246,34943349,疯女人的舞会 Le Bal des folles,2021,梅拉尼·罗兰,梅拉尼·罗兰/璐·德·拉格/凯撒·东布瓦/本杰明·瓦赞/艾玛纽尔·贝克特/塞德里克·康/科拉莉·吕西耶/玛尔蒂娜·舍瓦利/Grégoire Bonnet/安德烈·马尔孔/瓦莱丽·斯特罗/Christophe Montenez/Valentine Cadic/Mathilde Roehrich/Lomane de Dietrich,惊悚,法语,法国,7.3,2561,15.30%,42.60%,36.60%,4.20%,1.20%,908
247,35231901,羽毛 ريش,2021,奥马尔·埃尔·佐海里,Samy Bassouny/Mohamed Abd El Hady/Fady Mina Fawzy/Demyana Nassar/Abo Sefen Nabil Wesa,剧情,阿拉伯语,埃及 / 荷兰 / 希腊 / 法国,7.1,1110,8.50%,48.00%,37.10%,5.00%,1.40%,419
248,30229667,智能大反攻 The Mitchells vs. The Machines,2021,迈克尔·里安达,奥利维娅·科尔曼/埃里克·安德烈/玛娅·鲁道夫/查琳·易/丹尼·麦克布莱德/艾比·雅各布森/弗莱德·阿米森/克莉丝汀·泰根/玛德琳·麦格劳/亚历克斯·赫什/柯南·奥布莱恩/萨西尔·扎玛塔/约翰·传奇/贝克·班尼特/Griffin McElroy/杰·费罗尔/布雷克·格里芬/迈克尔·里安达/丝凯拉·格雷,喜剧/科幻/动画/冒险,英语,美国 / 加拿大 / 中国香港,7.3,17377,14.00%,42.60%,38.20%,4.60%,0.60%,6665
249,26996524,760号犯人 The Mauritanian,2021,凯文·麦克唐纳,塔哈·拉希姆/朱迪·福斯特/本尼迪克特·康伯巴奇/扎克瑞·莱维/谢琳·伍德蕾/沙莫·阿斯玛尼/克里·约翰逊/马修·马什/大卫·芬恩/安德烈·雅各布斯/兰利·柯克伍德/史蒂夫·马克/罗伯特·霍布斯/梅丽莎·海登/阿拉·萨菲/埃文·亨斯特/达伦-迈耶/弗朗西斯·乔勒/克莱顿·博伊德/南希·霍兰德/Meena Rayann/Arthur Falko,剧情/惊悚,法语 / 阿拉伯语 / 英语,英国 / 美国,7.3,6444,9.90%,47.00%,39.70%,3.00%,0.30%,2275
250,34984521,银魂：最终篇 银魂 THE FINAL,2021,宫胁千鹤,杉田智和/阪口大助/钉宫理惠/子安武人/石田彰/千叶进步/中井和哉/铃村健一/太田哲治/日野聪/大塚芳忠/山寺宏一/雪野五月/小林优/折笠富美子/甲斐田裕子/立木文彦/三木真一郎/森川智之/平野绫/若本规夫/速水奖/空知英秋,喜剧/动画,日语,日本,7.3,3488,21.60%,33.10%,37.10%,7.00%,1.20%,1498
251,35465660,手风琴 ئاكاردىئون,2021,艾麦提·麦麦提,伊合山·依马木/麦吾吉旦·亚力坤,剧情/短片,维吾尔语,中国大陆,7.3,950,8.50%,51.70%,34.70%,4.00%,1.10%,356
252,35135958,马尔科姆与玛丽 Malcolm & Marie,2021,萨姆·莱文森,赞达亚/约翰·大卫·华盛顿,剧情/爱情,英语,美国,7.3,4627,17.20%,38.90%,35.70%,6.70%,1.50%,2117
253,35490166,同车异路 جاده خاکی,2021,帕纳·帕纳西,Pantea Panahiha/哈桑·马朱尼/Rayan Sarlak/Amin Simiar,剧情,波斯语 / 英语,伊朗,7.3,148,15.90%,43.70%,33.30%,5.60%,1.60%,78
254,35190036,一切顺利 Tout s'est bien passé,2021,弗朗索瓦·欧容,苏菲·玛索/安德烈·杜索里埃/热拉尔丁娜·帕亚/夏洛特·兰普林/埃里克·卡拉瓦卡/汉娜·许古拉/格莱高利·嘉德波瓦/朱迪思·马格里/雅各·诺勒/丹尼尔·梅斯吉什/娜塔莉·理查德/丹妮丝·沙朗/Stéphane Hillel/Frédéric Siuen/Aymen Saïdi/拉明·西索科/François Perache/Catherine Chevallier/Annie Mercier,剧情,法语,法国,7.3,2315,12.70%,46.70%,36.50%,3.10%,1.00%,1140
255,30481476,国王理查德 King Richard,2021,雷纳尔多·马库斯·格林,威尔·史密斯/黛米·辛格顿/萨尼雅·西德尼/安洁纽·艾莉丝/乔·博恩瑟/托尼·戈德温/米凯拉·拉沙·巴塞洛缪/达尼埃莱·劳森/莱拉·克劳福德/埃里卡·林格/诺亚·比恩/克雷格·泰特/乔赛亚·克罗斯 /小卡尔文·克劳塞尔/沃恩·W·希伯伦/小吉米·沃克/凯文·杜恩/布拉德·格林奎斯特/布兰顿·莫拉莱斯/爱丽珂谢弗/安迪·比恩/朱迪思•查普曼/切特·格里索姆/乔纳森·贝莱/卡特里娜·贝恩/里奇·索莫/艾琳·库明斯/汤姆·德格南/弗吉尼亚·施奈德/瓦莱丽·戴维森/汉娜·巴尔福特/梅尔·法尔/玛丽·帕斯科/古纳尔·怀特/迪伦·麦克德莫特/苏西·阿布罗梅特/索菲亚·布伊/约翰尼·曼斯巴赫/凯蒂·麦克凯布/丹·萨霍夫,剧情/传记/运动,英语,美国,7.4,23494,15.30%,46.00%,34.10%,3.80%,0.70%,8357
256,35472153,第32届台湾金曲奖颁奖典礼 第32屆台灣金曲獎頒獎典禮,2021,田馥甄,田馥甄/苏慧伦/万芳/孙盛希/蛋堡,音乐/真人秀,汉语普通话,中国台湾,7.4,312,22.70%,38.80%,27.50%,5.50%,5.50%,157
