排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
283,30353869,里夫金的电影节 Rifkin's Festival,2020,伍迪·艾伦,华莱士·肖恩/吉娜·格申/路易·加瑞尔/克里斯托弗·瓦尔兹/埃伦娜·安纳亚/斯蒂夫·古根伯格/戴米恩·查帕/乔治娜·阿莫罗斯/塞尔希·洛佩斯/道格拉斯·麦克格兰斯/鲍比·斯雷顿/安德莉亚·特勒帕/卢兹·西普里奥塔/本·坦普尔/埃琳娜·桑兹/马努·弗欧拉/戈德莉芙·范·登·布兰特/约翰·西希尔/Yan Tual/娜塔莉亚·迪森塔,喜剧,英语 / 西班牙语,西班牙 / 美国 / 意大利,7.3,9715,11.90%,46.10%,37.40%,4.10%,0.50%,4575
284,34925383,正义骑士 Retfærdighedens ryttere,2020,安诺斯·托马斯·延森,麦斯·米科尔森/尼古拉·雷·卡斯/罗兰·默勒/古斯塔夫·林德/尼可拉斯·布若/拉尔斯·博格曼/雅各布·乌尔里克·罗曼/艾伯特·鲁德贝克·林哈特/蒙坦·瑟贝尔/Jesper Groth/丽克·路易丝·安德森/Jesper Ole Feit Andersen/古斯塔夫·代克尔吉塞/Andrea Heick Gadeberg/Rigmor Ranthe/Henrik Noël Olesen/卡斯帕·威尔伯格/克劳斯·赫朱勒/赖沃·特拉斯/Anne Fletting,剧情,丹麦语,丹麦,7.3,6894,14.50%,41.60%,37.90%,5.00%,0.90%,2335
285,30456631,值得 Worth,2020,萨拉·科朗吉洛,迈克尔·基顿/斯坦利·图齐/艾米·莱安/劳拉·本纳蒂/泰特·多诺万/塔利亚·巴尔萨姆/克里斯·塔拉迪奥/E.R. Ruiz/祖赞娜·斯扎德科夫斯基/维克多·斯勒扎克/沃斯·史蒂文斯/阿尔弗雷多·纳西索/史蒂夫·维诺维奇/舒诺里·拉马纳森/安索拉·凯特斯玛蒂迪斯/约瑟夫·劳格诺/大卫·菲耶罗/詹姆斯·西科内/弗兰克·安妮罗/伊恩·布莱克曼/奥托·布兰克森-伍德/丽兹·卡梅隆/赫纳多·罗德里格斯/汤姆·布鲁诺/Bradford How/Kubbi/斯蒂芬妮·林恩·威尔逊,剧情/传记/历史,英语,美国,7.3,787,13.50%,46.10%,33.30%,5.30%,1.90%,226
286,34947803,微笑的人 微笑む人,2020,落合正幸,松坂桃李/尾野真千子/生濑胜久/田中要次/福田転球/阿部亮平/薬丸翔/小久保寿人/佐藤乃莉,剧情/悬疑/犯罪,日语,日本,7.3,2581,12.90%,42.60%,40.50%,3.30%,0.70%,1058
287,35154759,一拳超人 第二季 OVA5 ワンパンマン SEASON2 OVA05 ぷりぷりプリズナーと脱獄囚人達,2020,樱井亲良,小野坂昌也/梶裕贵,动画,日语,日本,7.3,746,18.80%,32.30%,42.90%,5.00%,0.90%,89
288,34955335,南法撩妹记 À l'abordage,2020,吉约姆·布哈克,埃里克·南乔/萨利夫·西塞/爱德华·苏皮斯/阿斯玛·梅萨乌丁/安娜·布拉戈耶维奇/露西·加洛/马丁·梅斯尼尔/尼古拉斯·皮特里/塞西尔·弗耶/乔丹·鲁斯/玛丽·安妮·奎林/西尔万·凯莱/罗杰·梅勒/科洛·莱维/伊琳娜·布拉克·拉珀鲁萨斯,喜剧,法语,法国,7.3,3740,10.00%,48.90%,36.30%,3.90%,0.80%,2023
289,33455085,冰下的鱼,2020,张力,高放/周波/庄馨/王莉/崔璐/张弘海/朱艳彬/周洪儒,剧情,汉语普通话,中国大陆,7.3,818,18.50%,38.90%,31.50%,9.30%,1.90%,244
290,34777820,蝙蝠侠：家庭之死 Batman: Death in the Family,2020,布兰登·维埃迪,布鲁斯·格林伍德/文森特·马特拉/约翰·迪·马吉欧/泽拉·法扎尔/金伯莉·布鲁克斯/盖瑞·科尔/基思·弗格森/诺兰·诺斯,动作/动画,英语,美国,7.4,801,21.50%,36.00%,33.80%,6.50%,2.20%,255
291,34965610,私人课程 보충수업,2020,장영선,김승환/김민성,爱情/同性,韩语,韩国,7.2,1658,16.80%,37.60%,38.30%,5.80%,1.50%,692
292,35030774,乐高DC沙赞：魔法与怪物 LEGO DC Shazam!: Magic and Monsters,2020,马特·皮特斯,西恩·奥斯汀/迪·布拉雷·贝克尔/特罗伊·贝克/扎克·卡利森/格雷格·埃利斯/拉尔夫·加曼/格蕾·德丽斯勒/詹妮弗·黑尔/乔什·基顿/汤姆·肯尼/Erica Lindbeck/Cristina Milizia/诺兰·诺斯/弗雷德·塔特西奥/詹姆斯·阿诺德·泰勒,动画,英语,美国,7.3,2496,14.70%,43.60%,37.20%,3.50%,1.00%,1100
293,35145371,宴会日 잔칫날,2020,金禄庆,河俊/苏珠妍,剧情,韩语,韩国,7.2,173,13.80%,42.10%,37.90%,4.80%,1.40%,57
294,35206898,铠武外传 假面骑士Gridon VS 假面骑士Bravo 鎧武外伝 仮面ライダーグリドンＶＳ仮面ライダーブラーボ,2021,诸田敏,松田凌/吉田金属/鹫见友美Jiena/久保田悠来/白又敦,动作/科幻,日语,日本,7.3,167,25.50%,26.90%,37.90%,4.80%,4.80%,29
295,30403646,完美普通家庭 En helt almindelig familie,2020,玛露·雷曼,米克尔·福尔斯加德/杰西卡·迪内奇/哈德维奇·米尼斯/尼尔·伦奥霍特/Kaya Toft Loholt/克里斯蒂安·哈尔肯/Rigmor Ranthe/Rikke Bilde/Tammi Øst/Nicolai Dahl Hamilton/Peter Zandersen/拉多·哈季奇/Morten Bjørn/Wilfred Schandorff Worsøe/Omar Abdel-Galil,剧情/家庭,丹麦语,丹麦,7.3,842,8.70%,51.30%,37.50%,1.70%,0.80%,286
296,35239031,行为犯 The Act,2020,Thomas Hescott,伊恩·哈拉德/Matthew Baldwin/塞缪尔·巴奈特,剧情/同性,英语,英国,7.4,245,15.80%,41.10%,39.10%,3.00%,1.00%,89
297,30257329,地平线的中间 Le Milieu de l'horizon,2019,黛尔芬·罗里赛,克蕾曼丝·波西/莱蒂西娅·卡斯塔/Thibaut Evrard/Fred Hotier/帕特里克·德康,剧情,法语,瑞士 / 比利时,7.3,110,13.00%,47.80%,34.80%,2.20%,2.20%,34
298,35274439,败犬：后篇 アンダードッグ 後編,2020,武正晴,森山未来/北村匠海/胜地凉/水川麻美/泷内公美/萩原实里/富手麻妙/二宫隆太郎/熊谷真实/风间杜夫/柄本明,动作/运动,日语,日本,7.3,411,14.90%,43.70%,35.60%,3.40%,2.50%,191
299,34996414,屏住呼吸 Один вдох,2020,埃琳娜·哈扎诺娃,维克多利亚·伊萨科娃/马克西姆·苏卡诺夫/弗拉基米尔·雅格雷奇/谢尔盖·索斯诺夫斯基/菲利普·埃尔索夫/斯塔西亚·米洛斯拉夫斯卡娅/弗拉迪斯拉夫·维特罗夫,剧情/传记,俄语 / 英语,俄罗斯,7.3,165,22.40%,30.60%,37.30%,7.50%,2.20%,49
300,34990392,浪漫攻略 GUIDA ROMANTICA A POSTI PERDUTI,2020,乔治·法里纳,杰丝敏·特丽卡/安德里亚·卡朋扎诺/伊莲娜·雅各布/克里夫·欧文,剧情,英语 / 意大利语,意大利,7.3,138,16.40%,39.70%,36.20%,6.90%,0.90%,59
301,34931896,掘地父子 Digger,2020,乔治·格里高拉基斯,范吉利斯·穆里基斯/Argyris Pandazaras/索菲亚·库阿丽/西奥·亚历山大/Michalis Iatropoulos/Antonis Tsiotsiopoulos/Marianthi Pantelopoulou/Vassilis Bisbikis/Pavlos Iordanopoulos/Stefanos Koutsardakis/Vasilis Anastasiou,剧情/西部,希腊语,希腊 / 法国,7.4,112,17.50%,38.80%,40.00%,2.50%,1.30%,50
302,35158328,玛莎 Маша,2020,安娜塔西亚·帕尔奇科娃,安娜·奇波夫斯卡娅/Sergey Dvoynikov/Polina Gukhman/Iris Lebedeva/Aleksandr Mizev/马克西姆·苏卡诺夫,剧情/惊悚,俄语,俄罗斯,7.3,168,16.80%,37.20%,38.70%,6.60%,0.70%,73
304,34923266,艾娃的伊甸园 Eden,2020,艾格尼丝·柯西斯,拉娜·巴里奇/达安·斯图伊文/博斯科尔·萨洛伦特/玛雅·罗伯蒂/佐兰·马克兰兹/拉什洛·基斯塔马斯/罗伯特·卡尔多,剧情,匈牙利语,匈牙利 / 罗马尼亚 / 比利时,7.3,125,17.30%,43.30%,27.90%,10.60%,1.00%,61
305,34966982,魔进战队煌辉者 Episode ZERO 魔進戦隊キラメイジャー エピソードZERO,2020,山口恭平,小宫璃央/木原瑠生/新条由芽/水石亚飞梦/工藤美樱/古坂和仁/铃村健一/岩田光央/赤羽根健治/大河元气/长久友纪/水濑祈/杉田智和/中村悠一/高户靖广,动作/科幻/动画/奇幻/冒险,日语,日本,7.3,79,26.20%,23.10%,46.20%,0.00%,4.60%,9
306,35096844,送你一朵小红花,2020,韩延,易烊千玺/刘浩存/朱媛媛/高亚麟/夏雨/岳云鹏/陈祉希/李晓川/孔琳/吴晓亮/张绍刚/孙强/安笑歌/李增辉/姚未平/张浩天/柴陆,剧情,汉语普通话,中国大陆,7.2,697577,14.80%,40.80%,36.30%,6.80%,1.40%,269065
307,34852385,间谍之妻 スパイの妻,2020,黑泽清,苍井优/高桥一生/东出昌大/坂东龙汰/恒松祐里/美浓介/玄理/笹野高史/Chuck Johnson/Nihi,剧情/历史/战争,日语,日本,7.2,19899,11.50%,44.80%,38.90%,4.20%,0.60%,8296
308,21349338,爱与怪物 Love and Monsters,2020,迈克尔·马修斯,迪伦·奥布莱恩/杰西卡·亨维克/迈克尔·鲁克/丹尼尔·尤因/阿丽亚娜·格林布拉特/艾伦·霍尔曼/特雷·黑尔/帕卡罗·姆泽贝/西尼·普里蒂/阿玛莉·沃德/特克赫·图哈卡/塔斯尼姆·罗克/托马斯·坎贝尔/乔尔·皮尔斯/梅拉妮·萨内蒂/布鲁斯·斯宾斯/米莉亚玛·史密斯/安德鲁·布坎南/坦蒂·莱特/达米安·加维/西罗/道奇/拉里·塞达尔,喜剧/动作/科幻/奇幻/冒险,英语,美国 / 加拿大,7.2,32805,13.10%,41.10%,39.50%,5.30%,1.10%,9834
309,30403683,菊石 Ammonite,2020,弗朗西斯·李,凯特·温丝莱特/西尔莎·罗南/费奥纳·肖/杰玛·琼斯/詹姆斯·麦卡德尔/亚力克·塞克雷亚努/克莱尔·拉什布鲁克/哈维·斯克林肖/温迪·诺丁汉/利亚姆·托马斯/莎拉·怀特/比阿特丽斯·克纽,剧情/爱情/同性,英语 / 法语,英国 / 澳大利亚 / 美国,7.2,33741,14.20%,37.00%,43.20%,5.20%,0.50%,13164
310,35154957,消失的情人节 消失的情人節,2020,陈玉勋,刘冠廷/李霈瑜/黑嘉嘉/周群达/林美秀/马志翔/陈竹昇/庄益增,喜剧/爱情/奇幻,汉语普通话 / 闽南语,中国台湾,7.3,26971,13.70%,41.90%,38.60%,5.00%,0.80%,11754
311,34958725,逃走的女人 도망친 여자,2020,洪常秀,金敏喜/徐永嬅/宋宣美/金玺碧/李银美/权海骁/申锡镐/河成国,剧情,韩语,韩国,7.2,15553,12.10%,41.90%,40.20%,4.70%,1.10%,6747
312,27046758,天才计划 Escape from Pretoria,2020,弗朗西斯·安南,丹尼尔·雷德克里夫/丹尼尔·韦伯/伊恩·哈特/马克·伦纳德·温特/内森·佩吉/格莱特·皮罗/伦尼·弗斯/利亚姆·阿莫尔/亚当·图奥米宁/PJ·奥滕/拉蒂德佐·曼姆博/吉纳维芙·莫伊/珍妮特·克罗宁/斯蒂芬·亨特/蒂姆·詹金,剧情/悬疑/犯罪,英语,英国 / 澳大利亚,7.2,53259,8.30%,46.40%,41.60%,3.30%,0.30%,15267
313,35087763,常春藤 담쟁이,2020,韩在英,禹美华/李妍/金宝敏,剧情/同性,韩语,韩国,7.2,5779,16.90%,35.60%,41.50%,4.90%,1.00%,1938
314,30465916,红 Red,2020,三岛有纪子,夏帆/妻夫木聪/柄本佑/间宫祥太朗/片冈礼子/酒向芳/山本郁子/浅野和之/余贵美子,爱情,日语,日本,7.2,8745,16.20%,35.40%,40.60%,6.80%,1.00%,4333
315,35275115,2020去死 Death to 2020,2020,阿尔·坎贝尔,塞缪尔·杰克逊/休·格兰特/丽莎·库卓/库梅尔·南贾尼/崔茜·尤玛/萨姆森·卡约/莱斯莉·琼斯/戴安·摩根/克里斯汀·米利欧缇/乔·基瑞/劳伦斯·菲什伯恩/莉莉·沙利文/查理·布鲁克/Angelo Irving,喜剧,英语,美国,7.2,19559,14.00%,41.50%,38.60%,4.80%,1.10%,7543
316,35177637,三振集团英语托业班 삼진그룹 영어토익반,2020,李宗弼,高雅星/李絮/朴惠秀/赵贤哲/金钟秀/金元海/裴海善/大卫·麦金尼斯/白贤镇/李成旭/崔秀林/李周英/泰勒,剧情,韩语,韩国,7.2,8213,11.20%,40.60%,43.40%,4.30%,0.40%,2813
317,34967154,把我关起来 私をくいとめて,2020,大九明子,能年玲奈/林遣都/臼田麻美/若林拓也/前野朋哉/山田真步/片桐入/桥本爱,剧情/爱情,日语,日本,7.2,2417,15.30%,36.90%,39.80%,6.40%,1.60%,1211
318,34850590,怪胎,2020,廖明毅,林柏宏/谢欣颖/张少怀/钟瑶/钟政均/钟岳纯,喜剧/爱情,汉语普通话,中国台湾,7.2,4270,13.00%,41.40%,40.50%,4.40%,0.70%,1952
319,33415845,乐队男孩 The Boys in the Band,2020,乔·曼特罗,吉姆·帕森斯/扎克瑞·昆图/马特·波莫/安德鲁·兰内斯/查尔斯·卡维尔/罗宾·德·齐泽斯/布莱恩·胡奇森/迈克尔·本杰明·华盛顿/塔克·霍金斯/布莱恩·多尔/蒂娜·法布里克/泰勒·迈尔斯/约翰·德卢卡/杰克·阿姆斯特朗,同性,英语,美国,7.2,4643,13.40%,40.90%,39.30%,5.50%,1.00%,1838
320,35017035,捕鲸男孩 Китобой,2020,菲利普·尤里耶夫,克里斯蒂娜·阿斯姆斯/阿里耶·沃索尔特/Vladimir Onokhov/Vladimir Lyubimtsev/Nikolay Tatato/Maria Chuprinskaya,剧情,英语 / 俄语,俄罗斯 / 波兰 / 比利时,7.2,3591,10.90%,44.40%,39.50%,4.40%,0.80%,1480
321,35203567,恋恋初夏 My First Summer,2021,Katie Found,马凯拉·卡维纳赫/Harvey Zielinski/埃德温娜·雷恩/斯蒂夫·莫察基斯/亚瑟·安吉尔/Katherine Tonkin/麥亞·斯特沃森 Maiah Stewardson,剧情/同性,英语,澳大利亚,7.2,586,16.90%,37.00%,37.40%,7.60%,1.20%,169
322,33437777,黑神驹 Black Beauty,2020,阿什利·阿维斯,凯特·温丝莱特/麦肯吉·弗依/伊恩·格雷/卡拉姆·林奇/克莱尔·弗兰妮/Fern Deacon/马特·里皮/比约恩·施泰因巴赫/帕特里克·利斯特/哈基姆·凯-卡西姆/亚历克斯·安洛斯/大卫·杜卡斯/达伦-迈耶/德翁·洛茨/阿什利·泰勒/阿维亚娜·亚伯拉罕/马克·埃尔德金/彼得·巴特勒,剧情,英语,美国 / 英国 / 南非 / 德国 / 法国,7.2,1514,17.10%,35.20%,39.00%,7.30%,1.50%,481
323,34436924,托芙 Tove,2020,扎伊达·贝葛洛特,阿尔玛·波斯蒂/克里斯塔·科索恩/沙汀·罗尼/Joanna Haartti/Kajsa Ernst/罗伯特·恩克尔,剧情/传记,瑞典语 / 芬兰语 / 英语 / 法语,芬兰 / 瑞典,7.2,648,14.60%,39.10%,38.30%,6.50%,1.40%,220
324,34970224,在爆炸前吻我 Kiss Me Before It Blows Up,2020,Shirel Peleg,莫兰·罗森布拉特/路易斯·沃尔夫勒姆/Rivka Michaeli,喜剧,德语,德国,7.2,267,14.10%,35.50%,46.80%,2.70%,0.90%,104
325,35086881,学徒 The Disciple,2020,柴塔尼亚·塔姆哈尼,阿迪亚·莫达克/阿伦·德拉维德/苏米特拉·贝夫/迪皮卡·比德·巴格瓦/基兰·亚德诺普维特/阿比舍克·卡拉/内拉·赫德卡/马卡兰德·穆孔德/克里斯蒂·班纳吉/普拉萨德·瓦纳斯/阿什维尼·库尔卡尼,剧情,马拉地语 / 印地语,印度,7.2,934,14.60%,41.40%,34.90%,7.70%,1.40%,249
326,35045958,杰里·宋飞：23 小时找乐子 Jerry Seinfeld: 23 Hours to Kill,2020,乔·德米奥,杰瑞·宋飞,喜剧,英语,美国,7.2,653,16.00%,38.60%,38.40%,5.30%,1.70%,219
327,34907388,女人四十玩说唱 The 40-Year-Old Version,2020,拉妲·布兰克,拉妲·布兰克/彼得·Y·金/艾曼尼·刘易斯/里德·伯尼/安东尼奥·奥提兹/雅各布·明-特伦特,剧情/喜剧,英语,美国,7.2,1456,14.10%,41.90%,36.60%,5.70%,1.70%,431
328,34952351,杀掉它，然后离开这个小镇 Zabij to i wyjedź z tego miasta,2020,马里乌什·维尔琴斯基,安杰伊·瓦伊达/玛雅·奥丝塔泽斯卡/达尼尔·奥勒布里斯基/克里斯提娜·杨达/马格达莱娜·谢莱卡/安娜·迪姆纳/马雷克·孔德拉特/玛格查塔·柯查恰沃斯卡/萨比格尼·瑞比克金斯基/安杰列·查拉/安嘉·鲁贝克/马里乌什·维尔琴斯基/克日什托夫·科瓦莱夫斯基/芭尔芭拉·克拉夫托夫娜/Irena Kwiatkowska/海伦娜·诺罗维茨/Wojciech Tomczyk/Hanna Kosinska,动画,英语 / 波兰语,波兰,7.2,1001,16.30%,38.50%,36.70%,7.00%,1.50%,353
329,35144474,JOKE ～2022恐慌发布！ JOKE～2022パニック配信！,2020,水田伸生,生田斗真/柄本时生/松本真理香/冈部崇/田村健太郎,,日语,日本,7.1,1890,10.80%,41.60%,42.20%,4.50%,0.80%,748
330,34960108,会议 Конференция,2020,伊万·特韦尔多夫斯基,菲利普·阿德耶夫/Natalya Pavlenkova/扬·察普尼克/Natalya Batrak/亚历山大·塞梅切夫/Olga Lapshina/Anna Slyu/玛丽娜·祖巴诺娃/亚历山德·兹拉托波尔斯基,剧情,俄语,俄罗斯 / 爱沙尼亚 / 英国 / 意大利,7.2,295,13.70%,43.20%,35.00%,6.40%,1.70%,151
331,34966011,文兰俱乐部 Le club Vinland,2020,本努瓦·匹隆,塞巴斯蒂安·理查德/雷米·吉拉德/弗朗索瓦·帕皮诺/Fabien Cloutier/Arnaud Vachon/Xavier Huard/Émilie Bibeau/Guy Thauvette/亚历山大·佩雷奥/Alexis Guay/Xavier Rivard-Désy/Guy Sprung/Jacques Allard/Michel Laperrière/埃米尔·施耐德,剧情,法语,加拿大,7.2,126,11.10%,42.60%,41.70%,3.70%,0.90%,61
332,34967943,贫民窟的冠军队 Critical Thinking,2020,约翰·雷吉扎莫,约翰·雷吉扎莫/雷切尔·贝·琼斯/迈克尔·肯尼斯·威廉姆斯/小豪尔赫·兰登伯格/安吉尔·拜斯马克·库瑞尔/拉美西斯·希梅内斯/托德·艾伦·德金/大卫·贝兹/鲁宾·A·布朗/卡洛斯·格雷罗/David W. LeBlanc/David Brownstein/Corwin C. Tuggles/Jeffry Batista/Will Hochman/Zora Casebere/Isaac Beverly/Dre C./Sydney Arroyo,剧情,英语 / 西班牙语,美国,7.1,82,17.50%,25.40%,54.00%,3.20%,0.00%,19
333,34937778,烟囱小镇的普佩尔 えんとつ町のプペル,2020,广田裕介,芦田爱菜/洼田正孝/立川志の輔/小池荣子/藤森慎吾/野间口彻/伊藤沙莉/宫根诚司/大平祥生/饭尾和树/山内圭哉/国村隼,剧情/动画,日语,日本,7.2,2024,16.20%,34.50%,42.40%,5.70%,1.20%,885
334,34919111,大写的印刷体 Tipografic majuscul,2020,拉杜·裘德,Bogdan Zamfir/Şerban Lazarovici/伊万娜·雅各布/谢尔班·帕夫卢/亚历山德鲁·波托切安/Valcu Silvian,剧情,罗马尼亚语,罗马尼亚,7.1,368,10.20%,46.60%,35.30%,5.70%,2.10%,154
335,35143479,杰克·怀特霍尔：我只是在开玩笑 Jack Whitehall: I'm Only Joking,2020,Dave Skinner,杰克·怀特霍尔,脱口秀,英语,英国,7.2,429,11.30%,43.40%,39.30%,5.80%,0.30%,127
336,35266926,安琪拉的圣诞心愿 Angela's Christmas Wish,2020,达米安·奥康纳,Oscar Butler/莫·邓福德/Shona Hamill/杰瑞德·哈里斯/Pat Kinevane/Lola Metcalfe/Janet Moran/Brendan Mullins/鲁丝·内伽/James Nolan/露西·奥康奈尔/Anya O'Connor/唐·威彻利,动画/家庭/冒险,英语,美国,7.2,160,20.60%,24.80%,50.40%,3.50%,0.70%,45
337,32569572,她在梦中跳舞 彼女は夢で踊る,2020,時川英之,加藤雅也/犬饲贵丈/岡村いずみ/横山雄二/矢泽洋子,剧情,日语,日本,7.2,358,20.50%,33.90%,34.90%,8.20%,2.40%,141
338,34990817,马克·马龙：末日好好玩 Marc Maron: End Times Fun,2020,琳·谢尔顿,马克·马龙,喜剧/脱口秀,英语,美国,7.2,186,15.60%,38.80%,36.70%,8.20%,0.70%,64
339,34990825,理发柔道 Hair-Jitsu,2019,Brian Estrada,Scott Hummel,,英语,美国,7.2,116,13.80%,37.20%,45.70%,3.20%,0.00%,37
340,35288601,北好莱坞 North Hollywood,2020,米基·艾尔弗雷德,赖德·麦克劳克林/米兰达·卡斯格拉夫/布莱克.安德森/托马斯·巴布萨卡/安格斯·克劳德/Jason Dill,剧情/喜剧,英语,美国,7.1,98,19.50%,25.30%,49.40%,3.40%,2.30%,33
341,35090741,不一样的天空 Sous le ciel d'Alice,2020,克洛伊·马兹洛,阿尔芭·罗尔瓦赫尔/瓦吉·穆阿瓦德/Isabelle Zighondi,剧情,法语 / 阿拉伯语 / 意大利语,法国,7.1,102,11.90%,45.20%,31.00%,11.90%,0.00%,50
342,34967939,大学新生 Shithouse,2020,库珀·拉夫,库珀·拉夫/迪兰·格鲁拉/艾米·兰德克/洛根·米勒/Olivia Welch/艾比·奎因/Joy Sunday/Ashley Padilla/Tre Hall/Alina Patra/Chinedu Unaka/Nick Saso/Wyatt Whipple/Juan Wood/Andrew Hales,剧情/喜剧/爱情,英语,美国,7.2,81,19.40%,34.30%,35.80%,6.00%,4.50%,29
343,35231810,乌尔博森 Ұлболсын,2020,阿迪尔汗·叶尔江诺夫,阿塞尔·萨德瓦卡索娃/Dinara Sagi/Yerbolat Alkozha,剧情,哈萨克语 / 俄语,哈萨克斯坦 / 法国,7.2,77,8.50%,54.90%,26.80%,8.50%,1.40%,39
344,30128916,夺冠,2020,陈可辛,巩俐/黄渤/吴刚/彭昱畅/白浪/朱婷/徐云丽/张常宁/姚迪/林莉/刘晓彤/颜妮/惠若琪/丁霞/袁心玥/龚翔宇/李现/刘敏涛/陈展/罗慧/毛雯/李紫微/李冬徐/马雪纯/刘畅/刘贞宏/凌敏/李阳一/刘晨曦,剧情/运动,汉语普通话 / 英语 / 日语 / 葡萄牙语,中国大陆 / 中国香港,7.1,404017,12.50%,39.30%,40.60%,6.60%,1.10%,139459
345,34913671,哆啦A梦：伴我同行2 STAND BY ME ドラえもん2,2020,八木龙一,水田山葵/大原惠美/嘉数由美/木村昴/关智一/妻夫木聪/宫本信子/三石琴乃/松本保典/笨蛋节奏/羽鸟慎一,剧情/动画,日语,日本,7.1,82083,13.70%,36.70%,42.00%,6.60%,1.10%,32854
346,2364086,隐形人 The Invisible Man,2020,雷·沃纳尔,伊丽莎白·莫斯/奥利弗·杰森-科恩/阿尔迪斯·霍吉/迈克尔·多曼/斯托姆·瑞德/本尼迪克·哈迪/哈丽特·戴尔/瑞妮·林/布莱恩·米根/薇薇安·格里尔/尼古拉斯·霍普/克利夫·威廉姆斯/萨姆·史密斯/扎拉·迈克尔斯/纳许·埃哲顿/安东尼·布兰登·黄/阿玛莉·沃德/迈克尔·诺特,科幻/惊悚/恐怖,英语,加拿大 / 澳大利亚 / 美国,7.1,200739,7.90%,46.40%,40.40%,4.70%,0.70%,63779
347,30314127,惊天营救 Extraction,2020,山姆·哈格雷夫,克里斯·海姆斯沃斯/大卫·哈伯/格什菲·法拉哈尼/兰迪普·弘达/克里斯·贾伊·阿历克斯/潘卡·特里帕蒂/马克·多纳托/海斯·威尔弗德/拉亚·坎普贝尔/Mir Sarwar/Geetanjali Thapa/Rudhraksh Jaiswal/Priyanshu Painyuli/Prashant Narayanan,动作/惊悚/犯罪,英语 / 印地语 / 孟加拉语,美国,7.2,83907,11.60%,40.20%,43.20%,4.50%,0.60%,25637
348,34454004,哆啦A梦：大雄的新恐龙 映画ドラえもん のび太の新恐竜,2020,今井一晓,水田山葵/大原惠美/嘉数由美/木村昴/关智一/三石琴乃/松本保典/高木涉/荻野志保子/庆长佑香/矢口麻美/远藤绫/钉宫理惠/间宫康弘/下和田裕贵/小野大辅/悠木碧/渡边直美/木村拓哉/神木隆之介,动画/奇幻/冒险,日语,日本,7.1,34336,12.20%,37.80%,43.70%,5.60%,0.60%,12444
349,33459140,北区侦缉队 Bac Nord,2020,塞德里克·吉门内兹,吉尔·勒卢什/弗朗索瓦·西维尔/卡里姆·莱克路/阿黛尔·艾克萨勒霍布洛斯,惊悚/犯罪,法语,法国,7.1,2991,10.90%,40.50%,42.60%,5.10%,0.90%,992
350,30389671,最幸福的季节 Happiest Season,2020,克里·杜瓦尔,克里斯汀·斯图尔特/麦肯兹·戴维斯/玛丽·斯汀伯根/维克多·加博/爱丽森·布里/玛丽·霍兰/丹·列维/奥布瑞·普拉扎/莎拉尤·拉奧/杰克·麦克道曼/安娜·盖斯泰尔/珍妮·加利/蜜雪儿·伯托/卡拉·盖洛/蒂莫西·西蒙斯/劳伦·拉普库斯/肖恩·迈克尔·韦伯/戴恩·卡恩/克里斯托弗·乔恩·贡博什/威廉·卡尼亚,爱情/同性,英语,加拿大 / 美国,7.1,19063,14.50%,33.90%,42.60%,7.70%,1.30%,7965
351,33441983,正直的候选人 정직한 후보,2020,张幼珍,罗美兰/金武烈/罗文姬/尹敬浩/宋永彰/温宙完/赵汉哲/孙钟学/曹秀香/张东柱,喜剧,韩语,韩国,7.1,19710,10.40%,39.80%,45.60%,3.70%,0.40%,6412
352,26580108,所有明亮的地方 All the Bright Places,2020,布雷特·海利,艾丽·范宁/贾斯蒂斯·史密斯/科甘-迈克尔·凯/亚历山德拉·希普/维吉尼亚·加德纳/卢克·威尔逊/妮可·福斯特/费利克斯·马拉德/拉马尔·约翰逊/王明/凯莉·奥哈拉/Sofia Hasmik/Paige Neuenschwander/Jack DeVillers/Andrew Van Camp,剧情/爱情,英语,美国,7.1,6302,16.80%,32.00%,42.70%,7.40%,1.10%,2483
353,27194336,神弃之地 The Devil All the Time,2020,安东尼奥·坎波斯,汤姆·赫兰德/罗伯特·帕丁森/比尔·斯卡斯加德/海莉·贝内特/丽莉·吉欧/哈利·米尔林/塞巴斯蒂安·斯坦/米娅·华希科沃斯卡/伊莱扎·斯坎伦/杰森·克拉克/道格拉斯·霍奇斯/德鲁·斯塔基/吉文·夏普/露西·浮士德/艾比·格洛弗/克里斯汀·格里菲斯/亚当·弗里斯托/大卫·马尔登那多/莫甘娜·布里吉尔斯/马克·杰弗里·米勒/迈克尔·哈丁/唐纳德·雷·波洛克/格雷戈瑞·凯利/科里·斯科特·艾伦/凯莱布·J·塔格德/菲利普·德沃纳,剧情/惊悚/犯罪,英语,美国,7.1,19136,11.30%,38.50%,43.30%,6.00%,0.90%,6312
