排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
80,30433387,男子游泳部剧场版：通往世界的路之梦 劇場版 Free! -Road to the World- 夢,2019,河浪荣作,岛崎信长/铃木达央/宫野真守/代永翼/平川大辅/渡边明乃/雪野五月/津田健次郎/宫田幸季/家中宏,剧情/动画/运动,日语,日本,8.6,999,49.50%,34.20%,14.00%,1.50%,0.80%,193
81,34902322,第47届全美音乐大奖颁奖典礼 American Music Awards 2019,2019,格伦·维斯,杰米·李·柯蒂斯/泰勒·斯威夫特/寇碧·史莫德斯/凯瑟琳·兰福德/查德维克·博斯曼/丹·列维/贾米拉·贾米尔/雷吉娜·金/玛雅·霍克/吴恬敏/赛琳娜·戈麦斯/珍娜·迪万/塔兰·基拉姆/迈克尔·伊雷/本·普拉特/比利·波特/麦蒂·哈森/贾雷尔·杰罗姆/哈尔希/帕特里克·施瓦辛格/卡米拉·卡贝欧/克里斯蒂娜·阿奎莱拉/Billie Eilish/莉佐,音乐/歌舞/真人秀,英语,美国,8.6,169,54.20%,31.00%,10.60%,1.40%,2.80%,31
82,33425862,妄想学生会2 OAD7 生徒会役員共* OAD7,2019,金泽洪充,浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/小见川千明/下田麻美/小林优/新井里美/加藤英美里/田村睦心/椎名碧流/斋藤千和/冈咲美保/上坂堇/日野未步/白石稔/安济知佳/利根健太朗,动画,日语,日本,8.6,201,49.10%,33.10%,16.00%,1.10%,0.60%,26
83,30432303,回放 Play,2019,安东尼·马尔西阿诺,马克斯·布博里尔/爱丽丝·伊萨/马立克·兹迪/阿瑟·佩里尔/诺埃米·洛夫斯基/阿兰·夏巴/卡米·露/裘斯·普瑞尔/西奥·克里斯廷/纳埃尔·拉比亚/朱丽叶·莱蒙尼尔/玛格特·玛丽·梅内古兹/布兰丁·波尔德,喜剧/爱情,法语,法国,8.6,235,45.30%,41.70%,10.90%,1.00%,1.00%,115
84,34803097,命运之力 La Forza del Destino,2019,Christof Loy,安娜·奈瑞贝科/约纳斯·考夫曼/路多维·特耶Ludovic Tézier,剧情/音乐,英语,英国,8.6,85,41.20%,47.10%,10.30%,1.50%,0.00%,38
85,30482679,远山的怀抱 山懐に抱かれて,2019,遠藤隆,吉塚公雄/吉塚登志子/浅野都/吉塚公太郎/吉塚恭次,,日语,日本,8.6,71,46.60%,41.40%,10.30%,0.00%,1.70%,41
86,26100958,复仇者联盟4：终局之战 Avengers: Endgame,2019,安东尼·罗素,小罗伯特·唐尼/克里斯·埃文斯/马克·鲁弗洛/克里斯·海姆斯沃斯/乔什·布洛林/保罗·路德/凯伦·吉兰/杰瑞米·雷纳/斯嘉丽·约翰逊/唐·钱德尔/布丽·拉尔森/布莱德利·库珀/泰莎·汤普森/汤姆·赫兰德/伊丽莎白·奥尔森/本尼迪克特·康伯巴奇/蒂尔达·斯文顿/格温妮斯·帕特洛/蕾妮·罗素/约翰·斯拉特里/查德维克·博斯曼/安东尼·麦凯/塞巴斯蒂安·斯坦/克里斯·帕拉特/汤姆·希德勒斯顿/佐伊·索尔达娜/丹娜·奎里拉/本尼迪克特·王/庞·克莱门捷夫/戴夫·巴蒂斯塔/利蒂希娅·赖特/伊万杰琳·莉莉/乔恩·费儒/海莉·阿特维尔/娜塔莉·波特曼/玛丽莎·托梅/塔伊加·维迪提/安吉拉·贝塞特/迈克尔·道格拉斯/米歇尔·菲佛/威廉·赫特/寇碧·史莫德斯/肖恩·古恩/温斯顿·杜克/琳达·卡德里尼/马克斯米利亚诺·赫尔南德斯/弗兰克·格里罗/真田广之/汤姆-沃恩-劳勒/詹姆斯·达西/雅各布·巴特朗/范·迪塞尔/罗伯特·雷德福/塞缪尔·杰克逊/伊薇特·尼科尔·布朗/卡梅伦·布鲁姆布罗/蒂莫西·卡尔/凯瑞·康顿/迈克尔·A·库克/凯莉·库恩/艾玛·福尔曼/雷纳·加拉赫/丹妮拉·加斯基/郑肯/小弗洛伊德·安东尼·约翰/斯坦·李/罗斯·马昆德/布伦特·麦吉/迈克尔·皮耶里诺·米勒/卡兰·马尔韦/泰瑞·诺塔里/吉米·雷·皮肯斯/迈克尔·詹姆斯·肖/泰·辛普金斯/格雷格·蒂芬,剧情/动作/科幻/奇幻/冒险,英语 / 日语 / 科萨语,美国,8.5,1005053,46.50%,35.00%,15.60%,2.00%,0.90%,310813
87,30252495,1917,2019,萨姆·门德斯,乔治·麦凯/迪恩·查尔斯·查普曼/科林·费尔斯/本尼迪克特·康伯巴奇/马克·斯特朗/理查德·麦登/安德鲁·斯科特/丹尼尔·梅斯/阿德里安·斯卡伯勒/约翰·霍林沃思/克里斯·瓦利/杰米·帕克/罗伯特‧马瑟/贾斯汀·爱德华兹/理查德·麦凯布/理查德·德姆西/安森·布恩/雅各布·詹姆斯·贝西克/特蕾莎·马奥尼/皮普·卡特/保罗·廷托/安迪·阿波罗/约瑟夫·戴维斯/比利·波斯特莱斯韦特/加布里埃尔·阿库乌迪克/斯派克·莱顿/亚当·赫吉尔/纳巴汉·里兹万/克莱尔·迪比尔克/乔纳·罗素/迈克尔·吉普森/格伦·霍威尔,剧情/战争,英语 / 法语 / 德语,美国 / 英国 / 印度 / 西班牙 / 加拿大 / 中国大陆,8.5,476759,37.40%,50.00%,11.60%,0.80%,0.20%,147163
88,30292777,阳光普照 陽光普照,2019,钟孟宏,陈以文/柯淑勤/巫建和/刘冠廷/许光汉/尹馨/温贞菱/吴岱凌/林志儒/龙劭华/胡鸿达/施名帅/张立东/张少怀/黄信尧/张翰/范姜泰基/张耀升/王可元/陈冠斌/林佑骏/林书涵/郑楠钟/贺龙/冯培伦/邓安宁/廖慧珍,剧情/家庭/犯罪,汉语普通话 / 闽南语,中国台湾,8.5,298042,39.60%,49.00%,10.50%,0.70%,0.20%,98293
89,6850547,玩具总动员4 Toy Story 4,2019,乔什·库雷,汤姆·汉克斯/蒂姆·艾伦/安妮·波茨/托尼·海尔/科甘-迈克尔·凯/玛德琳·麦格劳/克里斯蒂娜·亨德里克斯/乔丹·皮尔/基努·里维斯/松村艾丽/杰伊·埃尔南德斯/罗里·艾伦/琼·库萨克/邦尼·亨特/克里斯汀·沙尔/华莱士·肖恩/约翰·拉岑贝格/布莱克·克拉克/朱恩·斯奎布/卡尔·韦瑟斯/唐·里克斯/杰夫·格尔林/朱莉安娜·汉森/爱丝黛儿·哈里斯/劳里·梅特卡夫/史蒂夫·波赛尔/梅尔·布鲁克斯/艾伦·欧朋海默/卡罗尔·博内特/贝蒂·怀特/卡尔·雷纳/比尔·哈德尔/帕特丽夏·阿奎特/提摩西·道尔顿/弗利/梅丽莎·维亚西诺尔/杰夫·皮金/约翰·莫里斯,喜剧/动画/奇幻,英语,美国,8.5,306359,40.70%,44.10%,14.00%,1.10%,0.10%,93004
90,6538866,极速车王 Ford v Ferrari,2019,詹姆斯·曼高德,马特·达蒙/克里斯蒂安·贝尔/乔什·卢卡斯/乔·博恩瑟/崔西·莱茨/诺亚·尤佩/玛丽萨·佩特罗/凯特瑞娜·巴尔夫/雷·迈克金农/约翰·约瑟夫·菲尔德/华莱士·朗翰/乔纳森·拉帕格里拉/斯特凡/鲁道夫·马丁/拉奇兰·布坎南/瓦德·霍尔顿/肖恩·卡里甘/克里斯托弗·达尔加/亚当·梅菲尔德/乔瓦尼·索罗菲瓦/乔·威廉森/本杰明·里格比/杰克·麦克马伦/保罗·福克斯/雷莫·吉罗内/德鲁·劳施/朱利安·米勒/艾拉姆·奥里安/埃姆利·贝赫什蒂/蒂芙妮·伊冯娜·考克斯/达林·库珀/科拉多·因韦尔尼齐/特洛伊·迪林格/彼得·阿佩塞拉/斯凯勒·马歇尔,剧情/传记/运动,英语 / 意大利语 / 法语 / 日语,美国,8.5,214982,37.00%,51.50%,10.80%,0.60%,0.10%,62711
91,30209084,对不起，我们错过了你 Sorry We Missed You,2019,肯·洛奇,克里斯·希钦/黛比·哈尼伍德/瑞斯·斯通/凯蒂·普洛克特/查理·里士满/史蒂芬·克雷格/哈瑞特·构斯特/米奇·麦格雷戈/罗斯·布鲁斯特/朱利安·艾恩/希拉·邓克利/马克西·彼得斯/克里斯托弗·约翰·斯莱特/希瑟·伍德/阿尔伯特·邓巴/纳塔利娅·斯通班克斯/乔丹·科拉德/戴夫·特纳,剧情/家庭,英语,英国 / 法国 / 比利时,8.5,49518,38.00%,50.40%,10.60%,0.70%,0.30%,22093
92,30198539,痛苦与荣耀 Dolor y gloria,2019,佩德罗·阿莫多瓦,安东尼奥·班德拉斯/阿谢尔·埃特塞安迪亚/莱昂纳多·斯巴拉格利亚/诺拉·纳瓦斯/胡丽叶塔·塞拉诺/塞萨尔·文森特/阿瑟·弗洛雷斯/佩内洛普·克鲁兹/塞西莉亚·罗特/苏西·桑切斯/劳尔·阿雷瓦洛/佩德罗·卡萨布兰科/朱利安·洛佩兹/伊娃·马丁/马里索尔·穆里尔/阿古斯丁·阿莫多瓦/沃伦·比蒂/埃丝特·加西亚/米娜/娜塔莉·伍德,剧情/同性,西班牙语,西班牙 / 法国,8.5,78044,40.60%,46.30%,11.70%,1.00%,0.30%,30146
93,34799988,戴夫·查普尔：一笑置之 Dave Chappelle: Sticks & Stones,2019,Stan Lathan,大卫·查普尔,喜剧/脱口秀,英语,美国,8.5,2890,42.50%,42.60%,12.80%,1.40%,0.70%,974
94,33412938,马茹娜的非凡旅程 L'extraordinaire voyage de Marona,2019,安卡·达米安,丽兹·布罗谢/布鲁诺·萨拉曼/蒂埃里·汉西斯/娜塔莉·布伏/奥林匹娅·梅林特,动画,法语,法国 / 罗马尼亚 / 比利时,8.5,5749,38.60%,48.40%,11.50%,1.10%,0.50%,2886
95,30481833,少年泰坦出击大战少年泰坦 Teen Titans Go! vs Teen Titans,2019,Jeff Mednikow,塔拉·斯特朗/格雷格·西佩斯/卡里·佩顿/斯科特·门维尔/海登·瓦尔希/格蕾·德丽斯勒/瑞斯·达比/阿尔·杨科维克/肖恩·马希尔/凯文·迈克尔·理查德森,动画,英语,美国,8.5,2659,40.30%,44.20%,13.70%,1.20%,0.50%,1007
96,30329154,宅男腐女恋爱真难 OAD ヲタクに恋は難しい それは、いきなりおとづれた＝恋,2019,平池芳正,泽城美雪/杉田智和/伊达朱里纱/伊东健人/梶裕贵/悠木碧,动画,日语,日本,8.5,1078,43.90%,41.20%,13.10%,1.30%,0.50%,298
97,30465883,第72届戛纳国际电影节颁奖典礼 The 72th Cannes International Film Festival,2019,亚历杭德罗·冈萨雷斯·伊纳里图,亚历杭德罗·冈萨雷斯·伊纳里图/约翰·卡朋特/娜丁·拉巴基/吉姆·贾木许/克莱尔·德尼/阿兰·德龙/西罗·格拉/阿蜜拉·卡萨/乔纳斯·卡皮纳诺/刁亦男/奉俊昊/马可·贝洛基奥/佩德罗·阿莫多瓦/让-皮埃尔·达内/吕克·达内/阿诺·戴普勒尚/肯·洛奇/杰茜卡·豪丝娜/瑟琳·席安玛/艾拉·萨克斯/伊利亚·苏雷曼/拉吉·利/泽维尔·多兰/玛缇·迪欧普/茹斯汀·特里叶/德克斯特·弗莱彻/克洛德·勒卢什/尼古拉斯·温丁·雷弗恩/阿斯弗·卡帕迪尔/尼古拉斯·贝多斯/赵德胤/布鲁诺·杜蒙/康捷米尔·巴拉戈夫/克里斯托夫·奥诺雷/卡里姆·埃诺兹/扎布·布雷特曼/莫妮亚·肖克里/阿尔伯特·塞拉/达尼埃尔·莱索维茨/马尼亚·梅杜尔·根斯/迈克尔·安盖洛·科维诺/Olivier Laxe/玛丽亚姆·图扎尼/安妮·西尔弗斯坦/纳里曼·阿利耶夫/顾晓刚/邱阳/马楠/三池崇史/罗伯特·艾格斯/巴巴克·安瓦里/皮帕·比安科/阿贝尔·费拉拉/沃纳·赫尔佐格/阿兰·卡瓦利埃/艾丽·范宁/麦穆纳·恩迪亚耶/凯莉·莱卡特/阿莉切·罗尔瓦赫尔/恩基·比拉/罗宾·坎皮略/欧格斯·兰斯莫斯/帕维乌·帕夫利科夫斯基/昆汀·塔伦蒂诺/玛琳娜·佛伊丝/利桑德罗·阿隆索/卢卡斯·德霍特/章子怡/西尔维斯特·史泰龙/阿布戴·柯西胥/加斯帕·诺/洛伦佐·马托蒂/拉里萨·萨迪洛娃/盖尔·加西亚·贝纳尔/帕特里西奥·古斯曼/丹·克劳斯/蒂耶里·福茂/昆凌/蒂尔达·斯文顿/莱昂纳多·迪卡普里奥/布拉德·皮特/巩俐/刘涛/亚当·德赖弗/伊娃·朗格利亚/赛琳娜·戈麦斯/朱丽安·摩尔/郑秀妍/比尔·默瑞/王学圻/胡歌/理查德·麦登/塔伦·埃哲顿/洼田正孝/布莱丝·达拉斯·霍华德/廖凡/万茜/桂纶镁/莫妮卡·贝鲁奇/田壮壮/玛格特·罗比/达科塔·范宁/卡米拉·莫罗/宋康昊/李善均/崔宇植,真人秀,法语 / 英语,法国,8.5,299,42.60%,42.60%,12.30%,0.50%,2.00%,62
98,33401255,第55届韩国百想艺术大赏,2019,申东烨,申东烨/裴秀智/朴宝剑/李沧东/尹钟彬/李海暎/张宰贤/高雅星/金香起/金惠秀/金喜爱/朱智勋/郑雨盛/李星民/柳承龙/刘亚仁/韩智敏/金柱赫/史蒂文·延/朴解浚/赵字镇/陈善圭/京熙妍/赵敏修/李荷妮/权素贤/廉惠兰/李智媛/李钟言/李锡根/申东锡/金宜奭/李周英/李在仁/全钟瑞/金多美/全余赟/孙锡久/南柱赫/金英光/孔明/金民浩/金锡允/金元锡/安吉镐/李应福/赵贤卓/金南佶/吕珍九/李秉宪/李善均/玄彬/廉晶雅/金瑞亨/金泰梨/金惠子/李知恩/张度妍/文世允/洪京表,真人秀,韩语,韩国,8.5,290,49.20%,33.60%,11.80%,3.40%,2.10%,71
100,26924071,牙狼：月虹的旅人 牙狼＜GARO＞-月虹ノ旅人-,2019,雨宫庆太,中山麻圣,动作/恐怖/奇幻,日语,日本,8.5,295,52.20%,30.10%,12.00%,2.40%,3.20%,84
101,33426975,头顶太阳永不落 Мин үрдүбэр күн хаһан да киирбэт,2019,柳博芙·鲍里索娃,Stepan Petrov/Nyurguiana Shadrina,剧情/喜剧,雅库特语 / 俄语,俄罗斯,8.5,89,48.40%,31.30%,17.20%,3.10%,0.00%,41
102,26794435,哪吒之魔童降世,2019,饺子,吕艳婷/囧森瑟夫/瀚墨/陈浩/绿绮/张珈铭/杨卫,剧情/喜剧/动画/奇幻,汉语普通话,中国大陆,8.4,1713631,42.50%,38.90%,15.50%,2.20%,0.80%,598600
103,30310218,标准之外 Hors normes,2019,奥利维埃·纳卡什,文森特·卡索/勒达·卡代布/海伦·文森特/阿尔班·伊万诺夫/凯瑟琳·蒙切特/弗雷德里克·皮耶罗/苏丽安·卜拉欣/琳娜·库德里/阿罗伊斯·索维奇/海迪·布奇纳法/Bryan Mialoundama/Benjamin Lesieur/Marco Locatelli/Djibril Yoni/Ahmed Abdel Laoui/Darren Muselet/Diong-Kéba Tacu,剧情,法语,法国 / 比利时,8.4,16109,33.20%,53.60%,11.90%,1.10%,0.20%,6963
104,30251948,伊莉莎与玛瑟拉 Elisa y Marcela,2019,伊莎贝尔·科赛特,纳塔利娅·德·莫利纳/格蕾塔·费尔南德斯/莎拉·卡萨斯诺瓦斯/塔马·诺瓦斯/路易斯·奥马/曼诺罗·索洛/玛丽亚·皮雅尔特/弗兰塞斯克·奥雷利亚/曼努埃尔·卢伦佐/豪尔赫·苏克特/安帕罗·莫雷诺/雷蒙·德·伊斯班纳,爱情/同性/传记,西班牙语 / 葡萄牙语,西班牙,8.4,6488,39.20%,43.00%,15.70%,1.60%,0.40%,2373
105,34779875,西蒙·阿姆斯特尔：放飞 Simon Amstell: Set Free,2019,Julia Knowles,西蒙·阿姆斯特尔,喜剧/脱口秀,英语,美国,8.4,1427,39.70%,45.00%,13.70%,1.00%,0.60%,690
106,30304469,阿松 剧场版 劇場版 えいがのおそ松さん,2019,藤田阳一,樱井孝宏/中村悠一/神谷浩史/福山润/小野大辅/入野自由/远藤绫/铃村健一/国立幸/上田耀司/飞田展男/斋藤桃子/井上和彦/松本和香子/山下七海/齐藤贵美子/川岛得爱/高桥伸也/利根健太朗/中务贵幸/斋藤绫/福沙奈恵/菊池心/吉永拓斗/内田修一/叶山翔太/弓原健史/佐藤利奈,喜剧/动画,日语,日本,8.4,2906,37.70%,45.30%,14.90%,1.70%,0.50%,1120
107,33389309,在这世界的（还有更多的）角落 この世界の（さらにいくつもの）片隅に,2019,片渊须直,能年玲奈/细谷佳正/尾身美词/稻叶菜月/岩井七世/小野大辅/潘惠美/牛山茂/新谷真弓/京田尚子/小山刚志/世弥きくよ/たちばなことね/瀬田ひろ美/津田真澄/澁谷天外,动画,日语,日本,8.4,809,43.60%,40.30%,11.20%,1.70%,3.30%,245
108,34786761,新网球王子 BEST GAMES!! 不二vs切原 テニスの王子様 BEST GAMES！！ 不二 vs 切原,2019,川口敬一郎,甲斐田幸/森久保祥太郎/皆川纯子/置鲇龙太郎/近藤孝行/津田健次郎/高桥广树/川本成/小野坂昌也/喜安浩平/永井幸子/楠大典/竹本英史/増田裕生/津田英佑/高桥直纯/桧山修之,,日语,日本,8.5,334,45.00%,36.80%,16.10%,1.80%,0.40%,74
109,34873104,塞斯·梅耶斯：门厅宝宝 Seth Meyers: Lobby Baby,2019,尼尔·布伦南,塞斯·梅耶斯,喜剧,英语,美国,8.4,1196,36.30%,48.10%,13.40%,1.90%,0.30%,491
110,30256029,我相信的事 National Theatre Live: I'm Not Running,2019,大卫·黑尔 David Hare,珊·布鲁克,,英语,英国,8.4,312,36.00%,47.60%,15.20%,0.40%,0.80%,114
111,27625671,少女与战车：最终章 第2话 ガールズ＆パンツァー 最終章 第2話,2019,水岛努,渊上舞/茅野爱衣/尾崎真实/中上育实/井口裕香/福圆美里/高桥美佳子/植田佳奈/菊地美香/吉冈麻耶/桐村真里/中村樱/仙台惠理/森谷里美/井上优佳/大桥步夕/竹内仁美/中里望/多田好/山冈百合/秋奈/井泽诗织/山本希望/石原舞/金元寿子/喜多村英梨/叶山郁美/仓田雅世/上坂堇/佐仓绫音/高森奈津美/大地叶/米泽圆/七瀬亚深/原由实/津田美波/安济知佳/石上美帆/濑户麻沙美/大空直美/川澄绫子/生天目仁美/早见沙织/能登麻美子/下地紫野/藤村步/东山奈央/竹达彩奈/椎名碧流/饭田友子/拜真之介,喜剧/动作/动画,日语,日本,8.4,2159,37.90%,47.10%,12.90%,1.40%,0.70%,1093
112,34430733,皇家莎士比亚剧团：驯悍记 RSC: The Taming of the Shrew,2019,Justin Audibert,Claire Price/Sophie Stanton/Amy Trigg/Amanda Harris/Laura Elsworthy/James Cooney/Michael Patrick/Joseph Arkley/Aaron Thiara/Richard Clews/Leo Wan/Charlotte Arrowsmith/Amelia Donkor/Emily Johnstone/Melody Brown,剧情,英语,英国,8.3,291,33.90%,51.00%,13.90%,0.40%,0.80%,139
113,30443615,小岛乱世情 National Theatre Live: Small Island,2019,鲁弗斯·诺里斯,,,英语,英国,8.4,249,35.10%,51.00%,13.00%,0.50%,0.50%,96
114,33425864,妄想学生会2 OAD8 生徒会役員共* OAD8,2019,金泽洪充,浅沼晋太郎/日笠阳子/佐藤聪美/矢作纱友里/斋藤千和,动画,日语,日本,8.4,188,45.70%,34.60%,17.30%,1.20%,1.20%,31
115,34848599,哈萨克汗国：金王座 Казак хандыгы. Алтын так,2019,鲁斯坦·阿卜杜拉舍夫,Yerkebulan Daiyrov,剧情/动作/历史/战争,哈萨克语,哈萨克斯坦,8.3,113,39.80%,42.20%,12.00%,6.00%,0.00%,28
116,35072592,我来自奥地利 I am from Austria,2019,Andreas Gergen,Iréna Flury/卢卡斯.珀曼/Elisabeth Engstler,喜剧/爱情/音乐/歌舞,德语,奥地利 Austria,8.3,77,30.30%,54.50%,15.20%,0.00%,0.00%,38
117,34889629,周六夜现场：哈里·斯泰尔斯 Saturday Night Live Harry Styles,2019,哈里·斯泰尔斯,哈里·斯泰尔斯,喜剧,英语,美国,8.4,161,43.90%,33.30%,22.00%,0.00%,0.80%,38
118,33720595,Star☆Twinkle 光之美少女 剧场版 向星之歌倾注思念 映画スター☆トゥインクルプリキュア　星のうたに想いをこめて,2019,田中裕太,成濑瑛美/小原好美/安野希世乃/小松未可子/上坂堇/木野日菜/吉野裕行,剧情/喜剧/动作/动画/儿童/奇幻/冒险,日语,日本,8.4,79,53.20%,22.60%,17.70%,1.60%,4.80%,25
119,30170546,乔乔的异想世界 Jojo Rabbit,2019,塔伊加·维迪提,罗曼·格里芬·戴维斯/托马辛·麦肯齐/斯嘉丽·约翰逊/塔伊加·维迪提/山姆·洛克威尔/蕾蓓尔·威尔森/阿尔菲·艾伦/斯戴芬·莫昌特/阿奇·耶茨/卢克·布兰登·菲尔德/山姆·海加斯/史丹斯拉夫·卡拉斯/乔·温特劳布/布莱恩·卡斯佩/加布里埃尔·安德鲁斯/罗伯特·伊斯特/比利·雷纳/克里斯蒂安·豪林斯/吉尔比·格里芬·戴维斯/哈迪·格里芬·戴维斯/柯蒂斯·马修/贝萨尼·亚当斯/朱迪思·乔治/维多利亚·霍根,剧情/喜剧/战争,英语 / 德语,美国 / 捷克 / 新西兰,8.3,310982,33.70%,49.10%,15.40%,1.50%,0.30%,94768
120,30211998,绅士们 The Gentlemen,2019,盖·里奇,马修·麦康纳/查理·汉纳姆/休·格兰特/亨利·戈尔丁/米歇尔·道克瑞/杰瑞米·斯特朗/琳·勒内/科林·法瑞尔/汤姆·吴/奇迪·阿朱福/埃迪·马森/杰森·王/约翰·达格尔什/乔丹·朗/莉莉·弗雷泽/Gershwyn Eustache Jnr/萨缪尔·韦斯特/杰拉丁·萨莫维尔/可可·萨姆纳/弗朗茨·德拉姆/克里斯托弗·埃万格罗/詹姆斯·沃伦/汤姆·里斯哈里斯/丹尼·格里芬/马克斯·班内特/尤金娜·库日敏娜/布鲁斯·钟/阿什利·马克圭尔/乔治·阿斯普雷/杰克·琼斯/马文·坎贝尔/莫里斯·李/拉塞尔·巴洛格/伊川东吾/麦凯尔·戴维/Dominic Gibbs/布莱特妮·阿什沃斯/妮科尔·亨布拉/杰森· 莱恩斯/盖·里奇,喜剧/动作/犯罪,英语,英国 / 美国,8.3,202645,35.50%,47.20%,14.30%,1.70%,1.30%,60472
121,3882427,我在雨中等你 The Art of Racing in the Rain,2019,西蒙·柯蒂斯,凯文·科斯特纳/米洛·文堤米利亚/阿曼达·塞弗里德/马丁·唐文/盖瑞·科尔/凯西·贝克/阿尔·萨皮恩扎/莉莉·多斯沃斯-埃文斯/赖恩·基拉·阿姆斯特朗/凯伦·霍尔尼斯/麦金利·贝尔彻三世/阿里萨·维拉尼/伊丽莎白·鲍恩/帕特里克·罗卡斯/李利强/吉安皮罗·科格诺利,剧情/喜剧/爱情/运动,英语 / 意大利语,美国,8.3,57451,35.90%,46.90%,15.70%,1.30%,0.30%,20383
122,30143333,我的一级兄弟 나의 특별한 형제,2019,尹尚孝,申河均/李光洙/李絮/朴哲民/权海骁/吉海妍/金重基/崔光一/禹志贤,喜剧,韩语,韩国,8.3,73522,33.60%,50.30%,15.20%,0.70%,0.20%,20634
