排名,电影id,名称,年份,导演,演员,类型,国别,语言,评分,评分人数,五星占比,四星占比,三星占比,二星占比,一星占比,短评数
236,26882612,芭比之狗狗奇遇记 Barbie & Her Sisters in a Puppy Chase,2016,Conrad Helten,Alex Barima/Kathleen Barr/娜塔莎·卡利斯/Allie Campbell/Claire Corlett/Brenda Crichlow/Kazumi Evans/Maryke Hendrikse/Bronwen Holmes/Evans Johnson/Erica Lindbeck/Chelsea Miller/Mark Oliver/Taylor Dianne Robinson/Amelia Shoichet-Stoll,动画,英语,美国,7.9,511,33.90%,34.80%,26.10%,3.60%,1.60%,36
237,26947878,江苏卫视“17聚幸福”跨年演唱会,2016,李克勤,李克勤/容祖儿/林宥嘉/薛之谦/江疏影/林志玲/潘玮柏/谭晶/林俊杰/李宗盛/张碧晨/周华健/吴亦凡 Kris Wu/蔡依林/陈伟霆/李宇春/周深,歌舞/真人秀,汉语普通话,中国大陆,7.9,956,25.70%,47.10%,25.70%,1.40%,0.00%,283
238,26770105,大贵族：回醒 NOBLESSE: AWAKENING,2016,松泽建一,新垣樽助/平川大辅/畠中祐/永冢拓马/米泽圆/小田久史/丹沢晃之/大川透/生天目仁美,动画,日语,日本,7.9,514,27.90%,41.50%,26.80%,3.30%,0.50%,131
239,26942605,深圳卫视“时间的朋友”2016跨年演讲,2016,深圳卫视,罗振宇/王石,脱口秀,汉语普通话,中国大陆,7.9,1216,25.70%,49.10%,20.40%,1.80%,3.00%,283
240,26781736,DRIVE SAGA 假面骑士Mach / 假面骑士Heart ドライブサーガ 仮面ライダーマッハ/仮面ライダーハート,2016,石田秀范,稻叶友/蕨野友也,动作,日语,日本,8,451,33.20%,36.90%,25.90%,2.40%,1.60%,75
241,26733890,元宵喜乐会 2016湖南卫视元宵喜乐会,2016,何炅,何炅/李维嘉/杜海涛/沈梦辰/李莎旻子/王俊凯/大张伟/贾玲/宋小宝/王源/易烊千玺/莫寒/林思意/李宇琪/易嘉爱/张语格/赵粤/郭俊辰/李艺彤/孔肖吟/鞠婧祎/陈观慧/陈思/蒋芸/曾艳芬/戴萌/冯薪朵/龚诗淇,音乐/歌舞,汉语普通话,中国大陆,7.9,415,55.40%,13.10%,15.10%,5.10%,11.20%,38
242,30414330,德云社丙申年开箱庆典 2016,2016,郭德纲,郭德纲/于谦/张鹤伦/郎鹤焱/侯震/孔云龙/李云杰/高峰/栾云平,喜剧/戏曲,汉语普通话,中国大陆,7.8,167,29.10%,40.90%,23.60%,2.40%,3.90%,19
243,26296026,在勾引中学会爱2,2016,叶明,马铭远/刘柳,剧情/爱情/同性,汉语普通话,中国大陆,7.9,2113,36.60%,33.70%,21.50%,5.50%,2.80%,947
245,26929094,宁静的心 A Quiet Heart,2016,Eitan Anner,阿尼娅·布克斯坦/Uri Gottlieb/乔治·卢帕诺,剧情,英语 / 希伯来语,以色列,7.8,71,22.00%,52.50%,20.30%,5.10%,0.00%,18
246,26846705,机动警察REBOOT 機動警察パトレイバーREBOOT,2016,吉浦康裕,山寺宏一/林原惠美,剧情/科幻/动画,日语,日本,7.9,346,24.00%,50.40%,22.80%,0.40%,2.40%,79
247,26884517,纪实72小时 浅草 成人的过山车 ドキュメント72時間 浅草 大人のジェットコースター,2016,鈴木杏,鈴木杏,,日语,日本,8,292,24.70%,50.50%,23.20%,1.00%,0.50%,69
248,26737137,周六夜现场 Saturday Night Live Ariana Grande,2016,爱莉安娜·格兰德,爱莉安娜·格兰德,真人秀,英语,美国,7.9,146,28.00%,41.90%,28.00%,1.10%,1.10%,58
249,30401882,圣诞夜奇遇记 Snekker Andersen og Julenissen,2016,泰耶·朗内斯,托尔·迈克尔·阿莫特/安德斯·巴斯莫·克里斯蒂安森/Ann Carnarius Elseth/Dag Håvard Engebråten/埃里克·黑维尔/Ella Lockert/Filip Lubbock-Myrseth/Johanna Mørck/Anders Pedersen/Ingeborg Raustøl/琼德·埃斯彭·塞姆,喜剧/家庭,挪威语,挪威,7.9,74,26.20%,45.90%,24.60%,3.30%,0.00%,23
250,26870061,捐赠者,2016,臧溪川,倪大红/奇道/张晗,剧情,汉语普通话,中国大陆,7.8,64,28.60%,40.50%,23.80%,4.80%,2.40%,22
251,26754342,大统一理论 Grand Unified Theory,2016,大卫·雷,肯德尔·克洛斯/加布里埃尔·罗斯/艾玛·戈尔宾斯基/尼尔斯·霍涅斯卡德/斯科特·贝利斯/尼基·维弗/布莱尔·潘纳/马诺·苏德/艾伦·哈蒙,剧情/喜剧,英语,加拿大,7.8,43,29.40%,41.20%,20.60%,5.90%,2.90%,20
252,3718279,死侍 Deadpool,2016,蒂姆·米勒,瑞安·雷诺兹/莫蕾娜·巴卡琳/艾德·斯克林/T·J·米勒/吉娜·卡拉诺/布里安娜·希德布兰德/斯蒂芬·卡皮契奇/莱斯利·格塞斯/杰德·瑞斯/卡兰·索尼/斯坦·李/兰德尔·瑞德/小伊萨克·C.辛格尔顿,喜剧/动作/科幻/冒险,英语,美国 / 加拿大,7.8,433145,23.40%,47.90%,25.80%,2.40%,0.50%,89640
253,21324900,降临 Arrival,2016,丹尼斯·维伦纽瓦,艾米·亚当斯/杰瑞米·雷纳/福里斯特·惠特克/迈克尔·斯图巴/马泰/马克·奥布莱恩/乔·柯布登 /派特·凯利/娜塔莉·希波蒂/袁罗素/克里斯蒂安· 杰达/朱利安·凯西,剧情/科幻,英语 / 俄语 / 汉语普通话,美国 / 加拿大,7.8,421664,23.20%,47.80%,25.10%,3.20%,0.80%,130813
254,21817627,爱宠大机密 The Secret Life of Pets,2016,克里斯·雷纳德,路易·C·K/艾瑞克·斯通斯崔特/凯文·哈特/珍妮·斯蕾特/艾丽·坎伯尔/史蒂夫·库根/艾伯特·布鲁克斯/达纳·卡维/鲍比·莫尼汉/汉尼拔·布勒斯/蕾克·贝尔/克里斯·雷纳德/迈克尔·贝亚蒂/布莱恩·T·杰恩斯/拉瑞恩·纽曼,喜剧/动画,英语,美国,7.8,262481,21.80%,47.40%,28.10%,2.30%,0.30%,72183
255,25777636,奇幻森林 The Jungle Book,2016,乔恩·费儒,尼尔·塞西/比尔·默瑞/本·金斯利/伊德里斯·艾尔巴/露皮塔·尼永奥/斯嘉丽·约翰逊/吉安卡罗·埃斯波西托/克里斯托弗·沃肯/恩杰伊·安东尼/盖瑞·山德林/莎拉·阿林顿/瑞提什·拉詹,剧情/奇幻/冒险,英语,英国 / 美国,7.8,247034,21.70%,49.60%,26.30%,2.10%,0.30%,75648
256,26220717,危机13小时 13 Hours: The Secret Soldiers of Benghazi,2016,迈克尔·贝,詹姆斯·戴尔/约翰·卡拉辛斯基/马克斯·马蒂尼/多米尼克·福穆萨/巴勃罗·施瑞博尔/大卫·丹曼/马特·莱斯切尔/托比·斯蒂芬斯/艾莉克西娅·芭利尔/弗雷迪·史卓玛/大卫·科斯塔贝尔/莉莎·伊娃斯蒂娜/安德烈·克劳德/大卫·君图力,剧情/动作/惊悚/战争,英语,美国,7.8,70243,21.90%,51.60%,23.70%,2.30%,0.50%,15310
257,26437237,瑞士军刀男 Swiss Army Man,2016,关家永,保罗·达诺/丹尼尔·雷德克里夫/玛丽·伊丽莎白·温斯特德/蒂莫西·尤里齐/理查德·格罗斯/玛丽卡·卡斯蒂尔/什恩·卡鲁斯/Andy Hull/Aaron Marshall/Antonia Ribero/Jessica Harbeck,剧情/喜剧/爱情/奇幻,英语,美国,7.8,98143,24.10%,45.90%,25.10%,3.80%,1.10%,33884
258,26680247,最爽的一天 Der geilste Tag,2016,弗洛里安·大卫·菲茨,马提亚斯·施维赫夫/弗洛里安·大卫·菲茨/赖纳·博克/拉斯·多普勒/安德亚斯·杜伯斯/杰克·希尔/亚历山德拉·玛丽亚·拉娜/弗莱德雷克·林克曼/罗伯特·尼基施/卡洛琳·拉普/罗比特·舒阿普/塔蒂娅·赛布特/玛丽亚·沃斯,剧情/喜剧,德语,德国,7.8,36685,22.20%,48.70%,26.60%,2.10%,0.30%,11580
259,26748688,恋爱谈 연애담,2016,李贤珠,李尚熙/柳善英/朴根禄/林颂幂/金钟秀,剧情/爱情/同性,韩语,韩国,7.8,27773,24.20%,46.50%,26.30%,2.50%,0.40%,9193
260,26751899,愚行录 愚行録,2016,石川庆,妻夫木聪/满岛光/小出惠介/臼田麻美/市川由衣/松本若菜/中村伦也/真岛秀和/滨田麻里/平田满/松本真理香,剧情/悬疑/犯罪,日语,日本,7.8,31331,19.10%,52.30%,26.10%,2.10%,0.30%,10771
261,26785137,无手的少女 La jeune fille sans mains,2016,塞巴斯蒂安·劳德巴克,阿娜伊斯·德穆斯蒂埃/杰瑞米·埃尔卡伊姆/菲利普·劳登巴赫/奥利维尔·博彻/弗朗索瓦兹·勒布伦/萨沙·布铎/埃琳娜·勒文松,剧情/动画,法语,法国,7.8,12618,19.80%,53.40%,24.70%,1.60%,0.50%,6047
262,26754095,火车司机日记 Dnevnik mašinovođe,2016,米洛什·拉多维奇,拉扎尔·里斯托夫斯基/佩塔尔·科拉克/米尔亚娜·卡拉诺维奇/雅丝娜·杜里契奇/穆拉登·内勒维奇/尼娜·扬科维奇/达妮卡·卡斯托夫斯基/哈里斯·布里纳/蒂赫米尔·斯塔尼克/帕夫莱·埃里克/朱吉娜·拉迪克/内纳德·西里克/娜塔莎·马尔科维奇/尼古拉·布拉托维奇/博扬·迪米特里耶维奇/乔万·卡斯托夫斯基/亚历山大·格里戈利克,剧情/喜剧,塞尔维亚语,塞尔维亚 / 克罗地亚,7.8,6689,18.70%,53.60%,25.70%,1.70%,0.30%,2709
263,26376558,红海龟 La tortue rouge,2016,迈克尔·度德威特,,动画/奇幻,无对白,法国 / 比利时 / 日本,7.8,10343,23.80%,45.50%,27.00%,3.10%,0.60%,4186
264,26413269,早死早投胎之地狱摇滚篇 TOO YOUNG TO DIE！ 若くして死ぬ,2016,宫藤官九郎,长濑智也/神木隆之介/荒川良良/古田新太/古馆宽治/桐谷健太/皆川猿时/宫泽理惠/森川葵/尾野真千子/坂井真纪/清野菜名/宍户佑名,喜剧/音乐/奇幻,日语,日本,7.8,18448,25.20%,45.50%,24.40%,3.80%,1.10%,7642
265,26649041,战争天堂 Рай,2016,安德烈·康查洛夫斯基,朱莉娅·维斯托斯卡亚/彼得·库尔特/维克托·苏霍卢科夫/菲利普·杜克斯纳/让·丹尼斯·罗默/乔治·兰茨/托马斯·达青杰/伊琳娜·杰米德金娜/克里斯蒂安·克劳斯/雅各布·迪尔/拉莫娜·库泽-莉比诺/薇拉·沃隆科娃,剧情/战争,俄语 / 德语 / 法语 / 意第绪语,俄罗斯 / 德国,7.8,3600,18.40%,55.00%,23.80%,2.20%,0.60%,1722
266,26887103,告白实行委员会：喜欢上你的那个瞬间 好きになるその瞬間を。～告白実行委員会～,2016,柳泽哲也,麻仓桃/花江夏树/代永翼/细谷佳正/松冈祯丞/东山奈央/神谷浩史/户松遥/梶裕贵/阿澄佳奈/铃村健一/丰崎爱生/雨宫天/Gero,爱情/动画,日语,日本,7.8,3075,27.70%,40.30%,28.00%,3.20%,0.80%,652
267,27028789,18岁的流水线,2016,Luojunnan Yin,,,汉语普通话,中国大陆,7.8,1021,22.90%,46.30%,27.50%,2.90%,0.50%,341
268,26788944,暗金丑岛君：完结篇 闇金ウシジマくん ザ・ファイナル,2016,山口雅俊,山田孝之/绫野刚/永山绚斗/真飞圣/间宫祥太朗/海/最上摩卡/真野惠里菜/仲野太贺/狩野见恭兵/凑莉久/天使萌/槙田雄司/玉城蒂娜/六角精儿/茂吕师冈/安藤政信/八岛智人/高桥玛莉润/崎本大海/矢部享佑,喜剧,日语,日本,7.8,4645,26.00%,45.10%,24.90%,3.20%,0.80%,1283
269,26688575,一拳超人OVA3 ワンパンマン こじれすぎる忍者,2016,夏目真悟,梶裕贵,动画,日语,日本,7.8,4394,24.90%,44.10%,28.40%,2.10%,0.50%,704
270,26753451,卡普尔家的儿子们 Kapoor and Sons,2016,沙昆·巴特拉,施坦·马洛萨/阿莉雅·布哈特/法瓦德·可汗/里希·卡普尔/拉贾特·卡普尔/拉特纳·帕塔克/苏坎·戈尔/桑杰·达特,剧情/喜剧/爱情,印地语,印度,7.8,3445,22.20%,48.60%,25.80%,2.90%,0.60%,1496
271,26790890,24：逆转时空 24,2016,维克拉姆·库马尔,苏利耶·西瓦库马/萨曼莎·鲁斯·帕布/内森·梅农,动作/爱情/科幻,泰米尔语,印度,7.8,4115,24.20%,44.40%,27.10%,3.50%,0.80%,1514
272,26680659,监狱学园OAD：疯狂的蜡 監獄学園 マッドワックス,2016,水岛努,神谷浩史/小西克幸/铃村健一/浪川大辅/兴津和幸/大原沙耶香/伊藤静/花泽香菜/桥本千波/大地叶/高桥美佳子/小清水亚美/滨崎奈奈,喜剧/动画,日语,日本,7.8,1635,25.30%,41.90%,29.80%,2.40%,0.70%,228
273,26779279,德云社二十周年庆典,2016,郭德纲,郭德纲/于谦/马东/张国立/岳云鹏/孙越/吴京/谢楠/刘威/冯小刚/宋丹丹/徐帆/宁静/贾玲/沈腾/黄绮珊/潘长江/蔡明/孟非/高晓松/李咏/哈文/沙宝亮/金巧巧/姜妍/沙溢/胡可/陈鲁豫/管虎/梁静,脱口秀,汉语普通话,中国大陆,7.8,1840,31.70%,37.60%,24.70%,3.40%,2.60%,286
274,26660864,亚人OAD1：中村慎也事件 亜人 中村慎也事件,2016,安藤裕章,梶裕贵/江口拓也/上坂堇/古川慎/樱井孝宏/武内骏辅/山本兼平,剧情/动画/悬疑/惊悚,日语,日本,7.8,1210,21.30%,49.00%,28.60%,0.80%,0.30%,198
275,26715785,生命中的百米 100 metros,2016,马塞尔·巴雷纳,丹尼·罗维拉/卡拉·埃莱哈尔德/亚历山德拉·希门内斯/大卫·贝尔达格尔/克拉拉·塞古拉/阿尔瓦·里瓦斯/布鲁诺·贝尔贡齐尼/雷卡杜·佩雷拉/曼努埃拉·库托/马克·巴拉格尔/玛丽亚·德·梅黛洛/安德斯·维伦科索/安德莉亚·特勒帕,剧情/喜剧/传记,西班牙语,西班牙 / 葡萄牙,7.8,1022,22.70%,49.20%,25.30%,2.30%,0.50%,249
276,26877337,亚人OAD2：幕间休息 亜人 Intermission,2016,安藤裕章,宫野真守/福山润/大塚芳忠/樱井孝宏/平川大辅/小松未可子/宫崎敦吉,剧情/动画/悬疑/惊悚,日语,日本,7.7,804,24.00%,42.70%,30.30%,2.30%,0.70%,131
283,26691322,甲铁城的卡巴内瑞 序章 甲鉄城のカバネリ 序章,2016,荒木哲郎,畠中祐/千本木彩花/内田真礼/増田俊樹/梶裕贵/冲佳苗/伊濑茉莉也/逢坂良太/佐藤健輔/宫野真守,动画/灾难,日语,日本,7.8,399,28.40%,40.00%,28.10%,1.50%,2.10%,25
284,26890963,小戏骨：三笑寻亲记,2016,邱刚,肖杨博涵/钟奕儿/李俊豪/李欣怡/刘艺满/程佳康/张华焱/付琴思/汤子洵/杨纳娜/刘戴恩/姚雯嘉/胡轶珂,音乐/儿童/古装,汉语普通话,中国大陆,7.9,353,39.00%,31.30%,19.50%,4.10%,6.10%,109
285,26776157,风之又三郎 風の又三郎,2016,山田裕城,,动画/儿童,日语,日本,7.8,295,22.80%,51.00%,22.30%,2.00%,2.00%,94
286,26889777,周六夜现场 Saturday Night Live Tom Hanks/Lady Gaga,2016,汤姆·汉克斯,汤姆·汉克斯/Lady Gaga,喜剧,英语,美国,7.8,172,22.70%,49.10%,22.70%,4.50%,0.90%,51
287,26675777,英国一家，吃在正月 英国一家、正月を食べる,2016,マイケル・ブース,竹本英史/満仲由紀子/広橋涼,,日语,日本,7.7,171,21.10%,50.00%,25.00%,2.30%,1.60%,32
288,26975075,对手 Dhruva,2016,Surrender Reddy,拉姆·查兰·特哈/阿凡德·斯瓦米/Rakul Preet Singh,动作/惊悚,泰卢固语,印度,7.8,157,33.80%,29.90%,28.60%,7.80%,0.00%,50
289,26895970,高校星歌剧OVA2 スタミュOVA2,2016,多田俊介,花江夏树/小野贤章/ランズベリー・アーサー/细谷佳正/前野智昭,动画,日语,日本,7.9,122,31.10%,37.80%,26.70%,2.20%,2.20%,20
290,26661532,富士家族 富士ファミリー,2016,吉田照幸,药师丸博子/小泉今日子 Kyôko Koizumi/美村里江/中村由利佳/小仓一郎/槙田雄司/仲里依纱/片桐入/高桥克实/吉冈秀隆/深水元基/鴇田蒼太郎/细田善彦/マツコロイド,剧情,日语,日本,7.8,1537,21.20%,48.50%,27.90%,1.70%,0.70%,420
291,26973782,气息 نفس,2016,纳基斯·阿贝耶,格拉热·阿巴斯/迈赫兰·艾哈迈迪/Jamshid Hashempur/Shabnam Moghadami/Sareh Nour Mousavi,剧情/奇幻,波斯语,伊朗,7.8,455,25.30%,44.10%,26.70%,3.60%,0.30%,125
292,26761138,独唱 Assolo,2016,劳拉·莫兰特,卡罗利娜·克雷申蒂尼/皮埃拉·迪格利·埃斯波斯蒂/安杰拉·菲诺基亚罗,剧情,意大利语,意大利,7.8,179,22.40%,50.70%,24.30%,2.00%,0.70%,65
293,26899391,舌战,2016,程亮,姜博/王月月,传记,汉语普通话,中国大陆,7.8,151,60.80%,3.90%,15.70%,5.90%,13.70%,57
294,26966630,2016夏季星空演讲,2016,黄渤,黄渤/王凯/柳岩/邹市明/田朴珺/董子健,真人秀/脱口秀,汉语普通话,中国大陆,7.8,110,37.60%,30.60%,21.20%,4.70%,5.90%,27
295,26846913,弗兰卡：混沌与创造 Franca: Chaos and Creation,2016,弗朗西斯·卡罗西尼,科特妮·洛芙/巴兹·鲁赫曼/娜奥米·坎贝尔/科特妮·洛芙 Courtney Love,,意大利语,意大利,7.8,114,25.80%,42.70%,28.10%,2.20%,1.10%,33
296,34786968,艺术家生涯 La Bohème,2016,蒂齐亚诺·曼奇尼,伊琳娜·伦古/乔治·贝鲁吉/凯莱博吉尔·贝松/马西莫·卡瓦莱蒂,,意大利语,意大利,7.8,102,29.40%,36.50%,27.10%,7.10%,0.00%,48
297,26778430,丹尼尔·托什：老好人 Daniel Tosh: People Pleaser,2016,Daniel Tosh,丹尼尔·托什,喜剧/脱口秀,英语,美国,7.8,87,28.10%,40.60%,25.00%,6.30%,0.00%,22
298,26961199,国宝档案特别篇 探秘历史,2016,任志宏,任志宏,,汉语普通话,中国大陆,7.8,85,23.30%,43.30%,31.70%,1.70%,0.00%,28
299,25726614,神奇动物在哪里 Fantastic Beasts and Where to Find Them,2016,大卫·叶茨,埃迪·雷德梅恩/凯瑟琳·沃特斯顿/丹·福勒/艾莉森·萨多尔/科林·法瑞尔/埃兹拉·米勒/朗·普尔曼/强·沃特/萨曼莎·莫顿/嘉玛·陈/卡门·艾乔戈/克里斯汀·马扎诺/詹·穆瑞/约翰尼·德普,剧情/奇幻/冒险,英语,英国 / 美国,7.7,580123,23.20%,45.00%,27.90%,3.30%,0.60%,154094
300,11589036,功夫熊猫3 Kung Fu Panda 3,2016,吕寅荣,杰克·布莱克/布莱恩·科兰斯顿/达斯汀·霍夫曼/安吉丽娜·朱莉/J·K·西蒙斯/成龙/塞斯·罗根/刘玉玲/大卫·克罗斯/凯特·哈德森/吴汉章/兰德尔·杜克·金/尚格·云顿/斯蒂尔·加尼翁/利亚姆·奈特/韦恩·奈特/芭芭拉·迪里克森/阿尔·罗克/威利·盖斯特/弗雷德·塔特西奥/迈克·米切尔/凯莉·库尼/斯蒂芬·凯林/米克·温格特/蔡明昊/艾普尔·洪/帕克斯·朱莉-皮特/诺克斯·朱莉-皮特/扎哈拉·朱莉-皮特/希洛·朱莉-皮特,喜剧/动作/动画/冒险,英语,美国 / 中国大陆,7.7,337765,21.20%,47.60%,28.30%,2.40%,0.40%,79943
301,25786060,X战警：天启 X-Men: Apocalypse,2016,布莱恩·辛格,詹姆斯·麦卡沃伊/迈克尔·法斯宾德/詹妮弗·劳伦斯/尼古拉斯·霍尔特/奥斯卡·伊萨克/罗丝·伯恩/埃文·彼得斯/休·杰克曼/乔什·赫尔曼/苏菲·特纳/泰伊·谢里丹/卢卡斯·提尔/柯蒂·斯密特-麦菲/本·哈迪/亚历山德拉·希普/拉娜·康多/奥立薇娅·玛恩,动作/科幻/奇幻/冒险,英语 / 德语 / 阿拉伯语 / 波兰语 / 古埃及语,美国,7.7,358945,20.90%,46.50%,29.00%,3.00%,0.50%,88678
302,24751763,罗曼蒂克消亡史,2016,程耳,葛优/章子怡/浅野忠信/杜淳/钟欣潼/倪大红/赵宝刚/袁泉/闫妮/韩庚/霍思燕/杜江/王传君/钟汉良/马晓伟/吕行/乔笑笑/刘天阳/赵海涛/叶禾/周敬峰/杨露璐/松峰莉璃/松浦敬之/平田康之/张晓龙/郭晓小/小黑,剧情,汉语普通话 / 上海话 / 日语 / 英语,中国大陆 / 中国香港,7.7,364167,21.90%,47.50%,25.20%,4.20%,1.20%,117412
303,2131940,魔兽 Warcraft,2016,邓肯·琼斯,崔维斯·费米尔/托比·凯贝尔/宝拉·巴顿/吴彦祖/本·福斯特/多米尼克·库珀/鲁丝·内伽/克兰西·布朗/丹尼尔·库德摩尔/罗伯特·卡辛斯基/本·施耐泽/格伦·克洛斯/考乐姆·吉斯·雷尼/泰瑞·诺塔里/瑞安·罗宾斯/博尔克利·杜菲尔德/丹·佩恩/迪伦·肖明/唐尼·麦克尼尔/迈克·安东纳科斯/拉吉·拉尔,动作/奇幻/冒险,英语,美国 / 中国大陆 / 加拿大 / 日本,7.7,301406,25.20%,39.70%,29.10%,4.50%,1.50%,90032
304,26707472,明日的我与昨日的你约会 ぼくは明日、昨日のきみとデートする,2016,三木孝浩,福士苍汰/小松菜奈/东出昌大/山田裕贵/清原果耶/大鹰明良/宫崎美子,剧情/爱情/奇幻,日语,日本,7.7,59029,23.70%,42.90%,29.10%,3.80%,0.50%,20708
305,3073268,传奇的诞生 Pelé: Birth of a Legend,2016,杰夫·泽姆巴利斯特,凯文·德·保拉/莱昂纳多·利马·卡瓦柳/塞乌·乔奇/马丽雅娜·努涅斯/米尔顿·哥恩卡维斯/塞思·迈克尔斯/文森特·多诺费奥/安德瑞·马托斯/菲尔·米勒/拉斐尔·亨里克斯/费利佩·西马斯/阿德里亚诺·阿拉贡/玛丽安娜·巴尔沙/小埃里克·贝尔/迪耶戈·博内塔,剧情/传记/运动,英语,美国,7.7,28265,21.00%,45.70%,29.90%,3.00%,0.30%,8276
306,26022182,她 Elle,2016,保罗·范霍文,伊莎贝尔·于佩尔/罗兰·拉斐特/安妮·康斯金尼/夏尔·贝尔林/维尔日妮·埃菲拉/朱迪思·马格里/克里斯蒂安·贝克尔/乔纳斯·布洛凯/爱丽丝·伊萨/维玛拉·庞斯/阿蒂尔·马泽/卢卡斯·普莱瑟,剧情/惊悚,法语,法国 / 德国 / 比利时,7.7,116075,19.90%,48.70%,27.40%,3.20%,0.80%,39503
307,26457368,流浪巴黎 Paris pieds nus,2016,多米尼克·阿贝尔,菲奥娜·戈登/多米尼克·阿贝尔/埃玛妞·丽娃/皮埃尔·里夏尔/埃米·博萨德·普梅拉/席琳·洛朗蒂/夏洛特·达伯里/大卫·帕勒泰诺/弗雷德里克·梅特/纪尧姆·迪力范/菲利普·马茨/奥利维尔·帕朗蒂/法布里斯·米利奇/吉恩·洛森/安娜贝尔·科科洛斯/布鲁诺·罗密,喜剧/爱情,法语 / 英语,法国 / 比利时,7.7,13170,20.10%,48.00%,28.30%,3.10%,0.50%,5339
308,10774184,豪勇七蛟龙 The Magnificent Seven,2016,安东尼·福奎阿,丹泽尔·华盛顿/克里斯·帕拉特/马特·波莫/伊桑·霍克/文森特·多诺费奥/海莉·贝内特/彼得·萨斯加德/肖恩·布里吉格斯/凯姆·吉甘戴/卢克·葛莱姆斯/李秉宪/威廉姆·李·斯科特/迪兰·科宁/比利·斯洛特/小托马斯·布莱克/格里夫·弗斯特/曼努埃尔·加西亚-鲁尔福/迈克·加萨威/大卫·曼扎纳雷斯/弗兰克·鲍沃斯/埃姆利·贝赫什蒂/马丁·桑斯梅耶/罗布·梅洛/克林特·詹姆斯/肖恩·博伊德,动作/西部/冒险,英语 / 西班牙语,美国 / 澳大利亚,7.7,42638,19.10%,48.60%,29.30%,2.60%,0.40%,11727
309,26279289,怒 怒り,2016,李相日,渡边谦/森山未来/松山研一/绫野刚/广濑铃/泷正则/三浦贵大/佐久本宝/高畑充希/原日出子/池胁千鹤/宫崎葵/妻夫木聪,剧情/爱情/悬疑/同性,日语 / 英语,日本,7.7,80386,20.90%,48.60%,26.30%,3.40%,0.80%,30613
310,26340305,毕业会考 Bacalaureat,2016,克里斯蒂安·蒙吉,阿德里安·蒂蒂耶尼/玛丽亚·德拉格斯/拉雷什·安德瑞斯/莉亚·巴格纳/马利娜·马诺维奇/弗拉德·伊凡诺夫,剧情/家庭,罗马尼亚语,罗马尼亚 / 法国 / 比利时,7.7,25967,16.90%,53.80%,26.90%,2.10%,0.40%,10227
311,25928763,黑色闪电 Race,2016,斯蒂芬·霍普金斯,史蒂芬·詹姆士/杰森·苏戴奇斯/杰瑞米·艾恩斯/卡里斯·范·侯登/威廉·赫特/沙妮丝·班顿/阿曼达·克鲁/巴纳比·麦楚拉特/大卫·克劳斯/乔纳森·阿里斯/托尼·库兰/乔纳森·希金斯/嘉科莫·吉安尼欧缇/乔恩·麦克拉伦/瓦拉斯塔·瓦拉纳,剧情/传记/运动,英语 / 德语,加拿大 / 德国 / 法国,7.7,9255,20.10%,48.50%,28.90%,2.10%,0.50%,2180
312,26367579,火海凌云 Экипаж,2016,尼古拉·列别捷夫,丹尼拉·科兹洛夫斯基/弗拉基米尔·马什科夫/阿格尼·格鲁迪特/谢尔盖·加扎罗夫/凯特丽娜·斯皮茨/伊莲娜·雅科夫列娃/谢尔盖·科姆珀,剧情/动作/冒险/灾难,俄语,俄罗斯,7.7,25402,20.50%,49.30%,26.60%,3.00%,0.70%,8908
313,26335580,类人猿行动 Anthropoid,2016,西恩·埃利斯,詹米·多南/基里安·墨菲/哈里·劳埃德/夏洛特·勒·邦/托比·琼斯/比尔·米尔纳/山姆·基利/肖恩·马洪/布莱恩·卡斯佩/马辛·多洛辛斯基/安娜·盖伊斯洛娃/德特勒夫·博特/艾琳娜·米霍洛娃,剧情/历史/战争,英语 / 捷克语 / 德语,捷克 / 英国 / 美国 / 法国,7.7,11299,17.80%,50.60%,29.00%,2.20%,0.50%,3497
314,26389928,二十世纪女人 20th Century Women,2016,迈克·米尔斯,安妮特·贝宁/艾丽·范宁/格蕾塔·葛韦格/比利·克鲁德普/卢卡斯·杰德·祖曼/艾丽森·艾略特/西娅·吉尔/维塔利·安德鲁·勒博/瓦利德·祖伊特/柯伦·沃尔特斯/达里尔·布里特-吉布森/阿莉雅·肖卡特/纳塞利·洛芙/卡梅伦·珀罗兹曼/维多利亚·布鲁诺/约翰·比灵斯列/劳拉·威金斯/卡伊·伦诺克斯/凯西·伯克/丹尼尔·D·乌伊/马修·福斯特,剧情/喜剧/家庭,英语,美国,7.7,19534,21.90%,47.40%,27.30%,2.90%,0.50%,7693
315,26719781,他和她的故事 Ki & Ka,2016,R·巴尔基,阿琼·卡普尔/卡琳娜·卡普尔/贾雅·巴杜里/拉吉特·卡普尔/斯瓦普·桑帕特/阿米达普·巴强,喜剧/爱情,印地语 / 泰米尔语 / 泰卢固语,印度,7.7,6572,21.20%,47.70%,28.00%,2.50%,0.50%,2222
316,26752337,春梦 춘몽,2016,张律,梁益准/尹钟彬/朴庭凡/韩艺璃/申敏儿/柳演锡/金义城/金太勋/赵达焕/李珠英,剧情,韩语,韩国,7.7,7419,20.30%,48.40%,27.00%,3.30%,1.10%,3361
